code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,open_price,close_price,ret_oc,ret_max,ret_low,gap_pct
6757,2026-01-29,2026-01-30,NORMAL,NORMAL,-11.49,10,830.0,821.0,-1.08,0.36,-2.65,-0.24
6797,2026-01-29,2026-01-30,NORMAL,NORMAL,-8.66,7,1189.0,1180.0,-0.76,1.85,-2.02,2.5
7097,2026-01-29,2026-01-30,NORMAL,NORMAL,-11.49,9,2785.0,2847.0,2.23,3.41,0.0,0.69
7138,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.32,3,335.0,330.0,-1.49,1.49,-4.18,-1.76
7419,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.41,6,1121.0,1079.0,-3.75,0.18,-4.28,-0.36
7683,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.84,6,1322.0,1333.0,0.83,0.83,-0.08,0.08
7810,2026-01-29,2026-01-30,NORMAL,NORMAL,-21.7,3,171.0,159.0,-7.02,0.58,-7.6,3.01
8077,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.8,9,213.0,215.0,0.94,1.41,-0.94,0.95
8142,2026-01-29,2026-01-30,NORMAL,NORMAL,-67.17,10,1269.0,1278.0,0.71,1.1,-1.73,-0.24
9235,2026-01-29,2026-01-30,NORMAL,NORMAL,-7.1,3,637.0,614.0,-3.61,0.63,-4.24,-0.62
1326,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.94,3,68390.0,64000.0,-6.42,1.89,-6.42,-6.47
1542,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.81,3,46800.0,46800.0,0.0,0.0,0.0,-17.61
1934,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.76,6,2730.0,2705.0,-0.92,2.09,-0.92,0.48
1944,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.57,6,6996.0,6650.0,-4.95,0.0,-6.09,2.31
2036,2026-01-30,2026-02-02,NORMAL,NORMAL,-12.09,3,220900.0,205900.0,-6.79,3.51,-6.79,-13.68
2533,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.71,8,461.0,464.0,0.65,2.39,-1.52,3.6
3104,2026-01-30,2026-02-02,NORMAL,NORMAL,-7.12,3,8950.0,8740.0,-2.35,3.46,-2.68,3.95
314A,2026-01-30,2026-02-02,NORMAL,NORMAL,-7.08,3,351.0,329.0,-6.27,2.42,-6.84,-6.8
3168,2026-01-30,2026-02-02,NORMAL,NORMAL,-7.68,3,949.0,955.0,0.63,6.32,-2.85,-7.14
3659,2026-01-30,2026-02-02,NORMAL,NORMAL,-10.63,6,3753.0,3612.0,-3.76,1.73,-3.78,1.9
3665,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.71,6,405.0,395.0,-2.47,1.48,-2.47,0.5
3836,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.87,5,1620.0,1565.0,-3.4,0.0,-4.32,-1.04
3905,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.4,6,1870.0,1859.0,-0.59,5.24,-0.8,-0.32
4043,2026-01-30,2026-02-02,NORMAL,NORMAL,-7.83,5,3997.0,3757.0,-6.0,0.73,-6.71,-1.02
4307,2026-01-30,2026-02-02,NORMAL,NORMAL,-17.31,10,4738.0,4640.0,-2.07,1.6,-2.74,0.79
4316,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.29,5,938.0,999.0,6.5,14.39,-0.11,1.63
448A,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.98,3,291.5,277.3,-4.87,2.85,-7.38,-8.51
4733,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.08,10,6800.0,6684.0,-1.71,0.28,-2.34,-0.87
5713,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.02,3,8460.0,8291.0,-2.0,4.61,-2.91,-9.62
5929,2026-01-30,2026-02-02,NORMAL,NORMAL,-8.69,9,3500.0,3553.0,1.51,2.11,-2.09,0.0
6023,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.46,7,2478.0,2468.0,-0.4,3.91,-1.13,1.31
6177,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.48,3,137.0,129.0,-5.84,0.0,-5.84,-0.72
6342,2026-01-30,2026-02-02,NORMAL,NORMAL,-18.25,3,3065.0,3000.0,-2.12,2.28,-5.87,-2.23
6504,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.47,5,11020.0,10710.0,-2.81,2.09,-2.9,0.27
6532,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.19,7,5541.0,5503.0,-0.69,0.32,-3.81,1.84
6701,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.91,5,5310.0,5222.0,-1.66,1.45,-1.92,1.92
6754,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.54,5,2192.5,2159.0,-1.53,2.17,-1.66,2.33
7687,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.41,3,490.0,480.0,-2.04,0.0,-2.04,0.0
7794,2026-01-30,2026-02-02,NORMAL,NORMAL,-12.93,3,660.0,619.0,-6.21,5.76,-8.79,0.0
7908,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.3,6,255.0,257.0,0.78,2.35,-0.39,0.79
7919,2026-01-30,2026-02-02,NORMAL,NORMAL,-8.26,6,202.0,210.0,3.96,7.43,-0.5,1.0
9687,2026-01-30,2026-02-02,NORMAL,NORMAL,-10.61,8,4405.0,4450.0,1.02,1.59,-1.7,0.57
9709,2026-01-30,2026-02-02,NORMAL,NORMAL,-7.14,7,1545.0,1605.0,3.88,5.31,-0.71,-0.13
1326,2026-02-02,2026-02-03,NORMAL,STRONG,-12.47,5,68540.0,69630.0,1.59,1.59,-0.79,7.09
1328,2026-02-02,2026-02-03,NORMAL,STRONG,-12.7,5,17665.0,17980.0,1.78,1.78,-0.48,7.09
1540,2026-02-02,2026-02-03,NORMAL,STRONG,-14.01,5,22900.0,23365.0,2.03,2.4,-1.35,7.84
1541,2026-02-02,2026-02-03,NORMAL,STRONG,-22.22,4,11000.0,11595.0,5.41,7.27,0.0,4.76
1673,2026-02-02,2026-02-03,NORMAL,STRONG,-26.02,5,11820.0,12045.0,1.9,3.26,-1.9,3.91
1693,2026-02-02,2026-02-03,NORMAL,STRONG,-7.51,4,7975.0,8196.0,2.77,2.77,-0.2,5.43
2036,2026-02-02,2026-02-03,NORMAL,STRONG,-19.54,3,213000.0,220850.0,3.69,8.52,-2.91,3.45
224A,2026-02-02,2026-02-03,NORMAL,STRONG,-9.06,4,1925.0,1926.0,0.05,1.4,-1.04,3.11
228A,2026-02-02,2026-02-03,NORMAL,STRONG,-6.77,9,1776.0,1756.0,-1.13,0.84,-2.59,2.3
2323,2026-02-02,2026-02-03,NORMAL,STRONG,-9.47,8,422.0,446.0,5.69,6.64,-1.66,2.68
2334,2026-02-02,2026-02-03,NORMAL,STRONG,-5.88,3,415.0,421.0,1.45,4.82,-2.65,-0.24
2479,2026-02-02,2026-02-03,NORMAL,STRONG,-5.12,6,243.0,241.0,-0.82,0.0,-0.82,0.83
2491,2026-02-02,2026-02-03,NORMAL,STRONG,-15.46,9,527.0,477.0,-9.49,0.0,-10.06,-3.66
2737,2026-02-02,2026-02-03,NORMAL,STRONG,-9.63,8,11000.0,10880.0,-1.09,0.45,-2.91,3.68
3092,2026-02-02,2026-02-03,NORMAL,STRONG,-9.21,6,1144.5,1138.0,-0.57,0.7,-0.96,-1.21
3103,2026-02-02,2026-02-03,NORMAL,STRONG,-7.47,3,610.0,667.0,9.34,10.49,-11.48,4.81
3132,2026-02-02,2026-02-03,NORMAL,STRONG,-7.21,4,2426.0,2593.0,6.88,7.79,-0.68,-1.26
314A,2026-02-02,2026-02-03,NORMAL,STRONG,-12.64,5,352.5,359.0,1.84,1.84,-0.4,7.14
3350,2026-02-02,2026-02-03,NORMAL,STRONG,-7.37,5,406.0,406.0,0.0,1.23,-3.69,1.0
3841,2026-02-02,2026-02-03,NORMAL,STRONG,-13.62,9,1122.0,1132.0,0.89,2.23,0.0,1.08
3891,2026-02-02,2026-02-03,NORMAL,STRONG,-6.24,3,3195.0,3225.0,0.94,2.35,-0.47,1.27
4043,2026-02-02,2026-02-03,NORMAL,STRONG,-6.96,7,3814.0,3827.0,0.34,0.89,-0.92,1.52
4151,2026-02-02,2026-02-03,NORMAL,STRONG,-6.75,7,2333.5,2298.5,-1.5,0.9,-2.59,-0.09
4165,2026-02-02,2026-02-03,NORMAL,STRONG,-5.5,7,737.0,746.0,1.22,1.9,-0.95,2.08
4216,2026-02-02,2026-02-03,NORMAL,STRONG,-7.5,6,5070.0,4965.0,-2.07,0.0,-2.27,1.5
424A,2026-02-02,2026-02-03,NORMAL,STRONG,-13.55,4,375.0,381.0,1.6,1.6,-1.01,6.32
425A,2026-02-02,2026-02-03,NORMAL,STRONG,-13.46,5,398.0,409.7,2.94,2.94,-0.4,7.28
446A,2026-02-02,2026-02-03,NORMAL,STRONG,-7.09,5,1496.0,1475.0,-1.4,0.87,-2.01,1.98
447A,2026-02-02,2026-02-03,NORMAL,STRONG,-15.15,5,296.9,302.2,1.79,1.79,-0.57,6.04
4552,2026-02-02,2026-02-03,NORMAL,STRONG,-6.05,7,613.0,610.0,-0.49,0.49,-0.98,1.16
4572,2026-02-02,2026-02-03,NORMAL,STRONG,-14.67,7,293.0,294.0,0.34,1.37,-2.73,2.81
4886,2026-02-02,2026-02-03,NORMAL,STRONG,-7.05,3,2240.0,2340.0,4.46,7.1,-0.31,-3.53
5032,2026-02-02,2026-02-03,NORMAL,STRONG,-5.11,4,4180.0,4160.0,-0.48,1.08,-1.2,0.0
5280,2026-02-02,2026-02-03,NORMAL,STRONG,-6.98,8,2731.0,2732.0,0.04,0.88,-0.7,0.89
5714,2026-02-02,2026-02-03,NORMAL,STRONG,-6.4,3,9000.0,9186.0,2.07,2.71,-0.6,4.36
5857,2026-02-02,2026-02-03,NORMAL,STRONG,-5.1,3,3500.0,3575.0,2.14,3.0,-0.86,1.6
6104,2026-02-02,2026-02-03,NORMAL,STRONG,-5.88,7,4015.0,4085.0,1.74,1.99,-0.5,0.38
6185,2026-02-02,2026-02-03,NORMAL,STRONG,-5.43,6,437.0,431.0,-1.37,0.69,-2.06,0.46
6196,2026-02-02,2026-02-03,NORMAL,STRONG,-6.29,7,3890.0,3935.0,1.16,1.8,-0.77,-1.52
6222,2026-02-02,2026-02-03,NORMAL,STRONG,-10.31,8,921.0,948.0,2.93,3.26,-0.11,0.88
6454,2026-02-02,2026-02-03,NORMAL,STRONG,-5.66,7,6180.0,6160.0,-0.32,3.24,-0.65,0.16
6464,2026-02-02,2026-02-03,NORMAL,STRONG,-9.74,8,323.0,331.0,2.48,3.1,-1.24,2.54
6493,2026-02-02,2026-02-03,NORMAL,STRONG,-10.08,4,718.0,745.0,3.76,3.76,-2.23,1.84
6629,2026-02-02,2026-02-03,NORMAL,STRONG,-16.04,3,1055.0,1097.0,3.98,8.34,-0.38,2.33
6656,2026-02-02,2026-02-03,NORMAL,STRONG,-13.86,3,679.0,647.0,-4.71,0.44,-7.81,3.03
6696,2026-02-02,2026-02-03,NORMAL,STRONG,-7.38,3,353.0,343.0,-2.83,0.57,-6.52,-3.02
6810,2026-02-02,2026-02-03,NORMAL,STRONG,-5.19,8,2146.0,2159.0,0.61,1.72,-0.75,2.19
6862,2026-02-02,2026-02-03,NORMAL,STRONG,-8.85,3,1536.0,1540.0,0.26,2.41,-1.89,2.13
6882,2026-02-02,2026-02-03,NORMAL,STRONG,-5.62,4,966.0,961.0,-0.52,0.41,-0.83,0.94
6920,2026-02-02,2026-02-03,NORMAL,STRONG,-13.96,3,32350.0,32100.0,-0.77,0.74,-2.87,3.32
7537,2026-02-02,2026-02-03,NORMAL,STRONG,-10.0,6,1239.0,1242.0,0.24,0.56,-0.73,0.49
7575,2026-02-02,2026-02-03,NORMAL,STRONG,-9.13,8,1413.0,1430.0,1.2,1.7,-0.42,0.64
7794,2026-02-02,2026-02-03,NORMAL,STRONG,-6.21,3,614.0,647.0,5.37,6.19,-5.21,-0.81
8604,2026-02-02,2026-02-03,NORMAL,STRONG,-7.71,6,1346.0,1356.5,0.78,0.78,-0.78,3.22
9166,2026-02-02,2026-02-03,NORMAL,STRONG,-5.22,6,627.0,646.0,3.03,3.67,-0.16,-1.26
9399,2026-02-02,2026-02-03,NORMAL,STRONG,-7.27,9,53.0,47.0,-11.32,5.66,-11.32,3.92
9504,2026-02-02,2026-02-03,NORMAL,STRONG,-6.65,7,922.3,936.7,1.56,1.98,-0.13,0.03
1357,2026-02-03,2026-02-04,STRONG,NORMAL,-7.82,3,4969.0,4927.0,-0.85,0.54,-1.27,2.35
1366,2026-02-03,2026-02-04,STRONG,NORMAL,-8.27,5,124.0,123.0,-0.81,1.61,-0.81,1.64
1459,2026-02-03,2026-02-04,STRONG,NORMAL,-7.55,3,200.0,198.0,-1.0,1.0,-1.0,2.04
2037,2026-02-03,2026-02-04,STRONG,NORMAL,-17.24,5,1171.0,1149.0,-1.88,0.34,-3.07,-2.42
2491,2026-02-03,2026-02-04,STRONG,NORMAL,-12.8,10,484.0,473.0,-2.27,1.65,-2.48,1.47
3656,2026-02-03,2026-02-04,STRONG,NORMAL,-7.62,5,303.0,315.0,3.96,5.94,0.0,0.0
7272,2026-02-03,2026-02-04,STRONG,NORMAL,-10.09,9,1048.0,1060.5,1.19,1.19,-1.43,0.05
9064,2026-02-03,2026-02-04,STRONG,NORMAL,-7.49,8,1889.0,1877.0,-0.64,0.37,-1.06,-0.34
9399,2026-02-03,2026-02-04,STRONG,NORMAL,-7.84,10,50.0,46.0,-8.0,0.0,-10.0,6.38
9556,2026-02-03,2026-02-04,STRONG,NORMAL,-5.19,4,3350.0,3250.0,-2.99,0.15,-3.88,-0.89
2130,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.23,4,1302.0,1227.0,-5.76,0.77,-7.99,-1.66
228A,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.26,10,1620.0,1673.0,3.27,3.58,0.0,-1.58
2317,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.25,6,466.0,478.0,2.58,3.65,-0.86,0.22
2327,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.43,7,3990.0,3989.0,-0.03,0.78,-1.63,0.71
2331,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.07,7,1161.5,1164.0,0.22,0.86,-0.73,1.49
2338,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.85,7,210.0,202.0,-3.81,5.24,-4.76,1.94
2371,2026-02-04,2026-02-05,NORMAL,NORMAL,-11.16,10,1854.0,1890.0,1.94,3.83,-3.07,-1.07
2488,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.3,9,1220.0,1235.0,1.23,2.7,-0.08,-1.05
2492,2026-02-04,2026-02-05,NORMAL,NORMAL,-14.13,8,405.0,393.0,-2.96,0.49,-3.95,4.11
277A,2026-02-04,2026-02-05,NORMAL,NORMAL,-14.18,10,2090.0,2180.0,4.31,6.46,-1.24,0.97
2980,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.35,10,2553.0,2610.0,2.23,4.11,-1.61,-1.92
299A,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.19,7,1038.0,1022.0,-1.54,0.0,-3.85,-0.67
319A,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.19,4,9370.0,9300.0,-0.75,0.32,-2.67,-0.32
3415,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.05,9,380.0,401.0,5.53,7.11,0.0,2.15
3626,2026-02-04,2026-02-05,NORMAL,NORMAL,-15.83,10,3653.0,3627.0,-0.71,2.27,-2.41,-1.88
3635,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.57,8,1560.0,1586.0,1.67,3.27,-1.03,0.61
3648,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.67,5,1315.0,1277.0,-2.89,0.0,-3.65,1.15
3673,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.77,9,611.0,612.0,0.16,1.31,-0.98,0.99
3697,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.4,7,681.9,681.3,-0.09,3.8,-1.53,0.59
3753,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.23,5,164.0,164.0,0.0,0.0,-2.44,0.61
3762,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.02,9,1928.0,1950.0,1.14,3.32,-1.19,0.0
3763,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.45,8,1443.0,1466.0,1.59,3.19,0.0,-0.48
3798,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.09,9,535.0,539.0,0.75,1.5,-1.87,0.19
3836,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.72,8,1486.0,1522.0,2.42,5.18,-0.27,0.0
3923,2026-02-04,2026-02-05,NORMAL,NORMAL,-12.92,10,755.6,798.5,5.68,6.07,-1.8,2.03
3993,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.89,9,2905.0,2933.0,0.96,3.44,-0.34,-0.95
3994,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.07,10,3391.0,3501.0,3.24,3.72,-2.33,1.31
4013,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.02,9,955.0,949.0,-0.63,1.26,-1.99,-2.85
4019,2026-02-04,2026-02-05,NORMAL,NORMAL,-10.83,9,633.0,646.0,2.05,3.48,-3.0,-0.16
4058,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.03,9,2138.0,2183.0,2.1,2.9,-1.12,-1.93
4062,2026-02-04,2026-02-05,NORMAL,NORMAL,-14.19,5,7200.0,7115.0,-1.18,0.68,-4.86,0.0
4071,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.62,9,2033.0,2073.0,1.97,2.75,-0.84,-0.2
4194,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.86,7,8359.0,8470.0,1.33,3.15,-0.86,0.99
421A,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.2,5,2620.0,2556.0,-2.44,0.15,-5.15,0.19
4307,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.65,10,4288.0,4339.0,1.19,3.31,-2.24,0.02
431A,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.48,9,1853.0,1907.0,2.91,5.72,0.0,-0.16
4324,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.55,8,2829.5,2794.5,-1.24,2.05,-1.24,1.76
4371,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.48,5,1185.0,1207.0,1.86,3.29,-1.77,-1.0
4373,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.9,10,832.0,875.0,5.17,7.81,-0.12,0.48
4413,2026-02-04,2026-02-05,NORMAL,NORMAL,-11.55,9,1793.0,1807.0,0.78,3.23,-1.73,2.28
4414,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.8,8,1511.0,1550.0,2.58,3.9,0.0,1.07
4419,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.84,8,807.0,850.0,5.33,6.2,-0.74,-0.49
4443,2026-02-04,2026-02-05,NORMAL,NORMAL,-13.5,10,1231.0,1243.0,0.97,6.01,-1.54,0.08
4448,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.34,7,334.0,343.0,2.69,3.89,0.0,-0.89
446A,2026-02-04,2026-02-05,NORMAL,NORMAL,-14.58,9,1233.0,1214.0,-1.54,0.16,-6.57,-2.14
4478,2026-02-04,2026-02-05,NORMAL,NORMAL,-12.53,10,2286.0,2323.0,1.62,3.46,-1.53,0.48
460A,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.45,5,919.0,947.0,3.05,4.68,-0.65,-1.08
4617,2026-02-04,2026-02-05,NORMAL,NORMAL,-12.1,8,3885.0,3880.0,-0.13,1.93,-1.54,0.0
4684,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.99,10,3775.0,3917.0,3.76,5.7,-0.03,0.0
4685,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.0,5,3505.0,3510.0,0.14,1.43,-1.57,-0.57
4686,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.13,9,4485.0,4490.0,0.11,1.11,-1.0,1.01
4687,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.22,8,1158.0,1166.0,0.69,2.07,-0.35,-0.34
4704,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.44,8,5710.0,5713.0,0.05,1.45,-0.58,1.08
4716,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.35,9,9720.0,9811.0,0.94,1.6,-0.47,0.92
4733,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.16,10,5921.0,6147.0,3.82,5.98,-1.08,1.56
4751,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.03,6,1273.5,1275.5,0.16,1.45,-0.59,1.03
4768,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.87,6,2968.0,3022.0,1.82,3.37,-0.29,0.39
4776,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.57,10,2161.0,2197.0,1.67,3.52,-0.97,1.08
479A,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.08,8,1600.0,1611.0,0.69,2.56,0.0,0.5
4812,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.79,9,2187.0,2202.0,0.69,2.93,-1.1,0.97
4819,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.27,5,2369.0,2364.0,-0.21,1.18,-1.48,1.28
4828,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.56,10,1308.0,1322.0,1.07,1.38,-3.21,0.0
5036,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.61,4,1639.0,1633.0,-0.37,0.61,-2.93,-0.61
5038,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.92,8,2340.0,2440.0,4.27,4.87,-0.77,0.0
5588,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.27,8,900.0,938.0,4.22,4.44,0.0,-2.07
6027,2026-02-04,2026-02-05,NORMAL,NORMAL,-11.97,10,2570.0,2525.0,-1.75,1.01,-2.72,1.02
6088,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.08,8,730.0,740.0,1.37,1.78,-1.23,0.55
6098,2026-02-04,2026-02-05,NORMAL,NORMAL,-10.1,7,7450.0,7150.0,-4.03,0.23,-4.7,-0.68
6504,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.81,4,9901.0,10405.0,5.09,5.85,-0.01,-6.68
6532,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.49,9,5010.0,5075.0,1.3,4.41,-0.2,-1.05
6701,2026-02-04,2026-02-05,NORMAL,NORMAL,-11.79,9,4490.0,4397.0,-2.07,0.62,-3.54,-4.91
6702,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.85,6,3981.0,3944.0,-0.93,0.63,-2.03,-2.04
6832,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.87,4,2474.0,2425.0,-1.98,0.0,-2.83,-0.32
6841,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.11,4,5047.0,4992.0,-1.09,0.44,-2.52,0.02
6920,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.15,4,29400.0,28890.0,-1.73,3.44,-2.52,-1.36
7296,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.17,8,3805.0,3720.0,-2.23,0.66,-3.29,8.87
7383,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.41,10,422.0,425.0,0.71,0.95,-1.18,1.93
7974,2026-02-04,2026-02-05,NORMAL,NORMAL,-10.98,8,8851.0,8782.0,-0.78,0.81,-1.65,-1.36
7991,2026-02-04,2026-02-05,NORMAL,NORMAL,-12.9,8,1491.0,1552.0,4.09,5.84,-0.13,-0.07
8056,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.84,9,4739.0,4684.0,-1.16,1.29,-3.33,1.5
8174,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.97,7,2780.0,2850.0,2.52,3.26,-0.34,-0.52
9554,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.18,7,1900.0,1879.0,-1.11,0.47,-4.21,-2.61
9697,2026-02-04,2026-02-05,NORMAL,NORMAL,-9.86,6,3140.0,3118.0,-0.7,1.05,-1.11,-1.57
9759,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.51,7,3182.0,3166.0,-0.5,1.48,-0.75,1.43
9766,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.28,4,19190.0,18795.0,-2.06,1.41,-2.45,-0.98
9889,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.24,7,1398.0,1391.0,-0.5,0.21,-2.22,-2.1
1541,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.63,3,9380.0,9790.0,4.37,5.99,-2.67,-11.22
1542,2026-02-05,2026-02-06,NORMAL,NORMAL,-12.49,3,34680.0,36200.0,4.38,7.67,0.0,-16.79
1673,2026-02-05,2026-02-06,NORMAL,NORMAL,-9.19,4,9380.0,10575.0,12.74,14.66,-0.21,-17.14
2130,2026-02-05,2026-02-06,NORMAL,NORMAL,-7.33,8,1220.0,1217.0,-0.25,0.82,-2.7,-0.57
2413,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.8,8,1760.0,1739.5,-1.16,0.03,-5.34,0.0
3350,2026-02-05,2026-02-06,NORMAL,NORMAL,-7.69,7,309.0,340.0,10.03,10.68,-0.65,-14.17
3912,2026-02-05,2026-02-06,NORMAL,NORMAL,-7.88,3,1142.0,1164.0,1.93,2.89,-0.79,-0.35
4042,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.75,3,2534.5,2600.5,2.6,3.73,-0.73,-0.82
4475,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.54,10,1022.0,977.0,-4.4,0.1,-6.46,0.39
4676,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.47,6,3507.0,3466.0,-1.17,1.03,-2.88,-3.36
4902,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.14,5,640.0,617.3,-3.55,0.67,-3.89,-2.65
5285,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.29,7,1841.0,1895.0,2.93,2.93,-2.17,0.6
5707,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.31,3,1473.0,1535.0,4.21,5.23,-1.9,-3.73
5729,2026-02-05,2026-02-06,NORMAL,NORMAL,-14.02,6,11200.0,10990.0,-1.88,3.39,-3.39,-0.71
6367,2026-02-05,2026-02-06,NORMAL,NORMAL,-7.43,6,17550.0,18010.0,2.62,2.82,-0.97,-2.15
6368,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.07,5,14700.0,14245.0,-3.1,0.2,-3.37,-0.27
6420,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.06,6,3645.0,3600.0,-1.23,0.14,-1.65,0.0
6701,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.88,10,4320.0,4311.0,-0.21,3.96,-0.88,-1.75
6963,2026-02-05,2026-02-06,NORMAL,NORMAL,-9.05,4,2437.5,2509.5,2.95,3.2,-0.27,-2.01
6994,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.93,4,841.0,831.0,-1.19,0.59,-4.99,-1.75
7018,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.36,6,14800.0,15650.0,5.74,7.09,-1.28,-1.66
7112,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.36,3,708.0,667.0,-5.79,0.42,-7.63,-1.39
9699,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.6,6,4480.0,4420.0,-1.34,0.11,-2.23,0.22
1541,2026-02-06,2026-02-09,NORMAL,STRONG,-7.34,4,10500.0,10230.0,-2.57,0.24,-4.14,7.25
1542,2026-02-06,2026-02-09,NORMAL,STRONG,-13.15,4,40150.0,38790.0,-3.39,0.67,-3.39,10.91
