code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,ret_oc,ret_max,ret_low
5132,2025-12-09,2025-12-10,NORMAL,NORMAL,-7.82,4,-3.74,0.58,-6.91
5132,2025-12-10,2025-12-11,NORMAL,WEAK,-5.37,5,-1.21,1.55,-4.84
5132,2025-12-11,2025-12-12,WEAK,NORMAL,-14.5,9,1.38,2.39,-3.25
5132,2025-12-16,2025-12-17,WEAK,NORMAL,-4.92,6,-0.83,0.47,-3.52
5132,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.31,7,0.61,1.94,-0.69
5132,2026-02-17,2026-02-18,NORMAL,NORMAL,-5.33,7,-0.51,1.67,-1.16
5132,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.44,7,1.6,3.15,-0.55
5134,2025-12-15,2025-12-16,NORMAL,WEAK,-14.86,10,-0.53,0.35,-3.88
5134,2025-12-17,2025-12-18,NORMAL,NORMAL,-6.21,9,3.85,4.05,-1.54
5136,2025-11-20,2025-11-21,NORMAL,NORMAL,-4.69,5,4.81,5.07,-0.39
5136,2026-02-13,2026-02-16,WEAK,NORMAL,-6.83,6,-0.49,0.62,-1.97
5136,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.78,6,1.41,3.37,0.0
5137,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.62,6,-6.55,0.0,-7.05
5137,2025-12-10,2025-12-11,NORMAL,WEAK,-5.36,7,-1.89,0.27,-3.51
5137,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.35,5,-1.71,0.86,-2.29
5137,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.07,6,-1.8,0.0,-3.6
5137,2026-02-13,2026-02-16,WEAK,NORMAL,-7.02,6,-2.26,0.65,-5.16
5137,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.72,8,-0.66,4.97,-0.66
5137,2026-02-24,2026-02-25,NORMAL,NORMAL,-7.82,7,0.34,3.1,-4.14
5139,2025-10-02,2025-10-03,NORMAL,NORMAL,-4.48,9,2.02,2.88,-0.67
5139,2025-10-21,2025-10-22,NORMAL,NORMAL,-4.34,3,-0.38,1.42,-0.66
5139,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.06,4,-0.1,2.02,-2.42
5139,2026-02-12,2026-02-13,NORMAL,WEAK,-15.69,6,-3.9,5.8,-5.8
5139,2026-02-13,2026-02-16,WEAK,NORMAL,-4.85,7,1.37,3.89,-5.05
5139,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.98,6,-2.69,0.0,-2.69
5142,2026-03-13,2026-03-16,WEAK,NORMAL,-4.77,5,4.2,5.5,-0.07
5185,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.69,4,1.28,1.79,-0.2
5201,2026-03-10,2026-03-11,WEAK,NORMAL,-4.96,3,0.02,1.87,-0.37
5202,2025-11-06,2025-11-07,NORMAL,NORMAL,-16.1,4,-8.21,1.89,-11.37
5202,2025-11-07,2025-11-10,NORMAL,NORMAL,-16.31,8,0.93,1.62,-5.09
5202,2026-02-09,2026-02-10,NORMAL,NORMAL,-4.91,5,1.16,1.82,-0.33
5202,2026-03-06,2026-03-10,NORMAL,WEAK,-13.92,6,0.4,2.0,-1.4
5202,2026-03-16,2026-03-17,NORMAL,NORMAL,-5.88,7,-2.34,0.64,-2.77
5204,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.4,4,-0.16,2.45,-1.47
5210,2026-02-25,2026-02-26,NORMAL,NORMAL,-12.56,3,-1.8,0.55,-2.49
5214,2026-02-09,2026-02-10,NORMAL,NORMAL,-11.13,5,-3.48,0.83,-4.95
5214,2026-02-13,2026-02-16,WEAK,NORMAL,-5.08,7,0.26,1.48,-0.35
5216,2025-10-24,2025-10-27,NORMAL,NORMAL,-4.57,6,0.6,2.4,0.0
5216,2025-11-19,2025-11-20,NORMAL,NORMAL,-7.91,5,0.79,1.57,-0.79
5216,2025-12-26,2025-12-29,NORMAL,NORMAL,-5.48,3,0.71,2.13,-2.13
5218,2025-12-12,2025-12-15,NORMAL,NORMAL,-6.03,6,-2.52,0.56,-3.08
5232,2025-11-11,2025-11-12,NORMAL,NORMAL,-5.88,4,1.74,2.98,-0.54
5232,2026-02-10,2026-02-12,NORMAL,NORMAL,-4.75,3,3.46,5.14,-0.5
5232,2026-03-10,2026-03-11,WEAK,NORMAL,-5.23,3,-0.51,1.73,-0.68
5233,2025-11-11,2025-11-12,NORMAL,NORMAL,-7.22,3,0.48,2.13,-0.96
5233,2026-03-10,2026-03-11,WEAK,NORMAL,-5.56,6,-1.0,1.61,-1.15
5240,2025-12-18,2025-12-19,NORMAL,NORMAL,-9.18,3,-8.86,0.74,-10.33
5240,2026-01-21,2026-01-22,WEAK,NORMAL,-5.42,5,-3.82,0.76,-4.2
5240,2026-02-06,2026-02-09,NORMAL,NORMAL,-5.06,8,1.3,8.23,-1.73
5240,2026-02-17,2026-02-18,NORMAL,NORMAL,-5.71,3,-1.73,0.87,-1.73
5243,2025-11-07,2025-11-10,NORMAL,NORMAL,-4.56,3,-2.28,1.74,-3.42
5243,2026-01-16,2026-01-19,NORMAL,NORMAL,-8.79,3,5.93,8.06,-0.81
5243,2026-02-12,2026-02-13,NORMAL,WEAK,-5.77,3,-3.0,1.48,-3.78
5243,2026-02-13,2026-02-16,WEAK,NORMAL,-5.06,5,0.13,2.7,-1.28
5243,2026-02-20,2026-02-24,WEAK,NORMAL,-8.32,5,-4.17,0.66,-6.59
5243,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.39,6,-0.09,0.33,-2.92
5244,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.83,6,-0.77,2.31,-1.15
5244,2025-12-15,2025-12-16,NORMAL,WEAK,-5.08,3,-3.6,0.45,-4.5
5244,2025-12-16,2025-12-17,WEAK,NORMAL,-4.46,5,0.93,1.4,-0.93
5246,2025-10-15,2025-10-16,NORMAL,NORMAL,-13.19,8,0.37,10.54,-0.12
5246,2025-10-17,2025-10-20,WEAK,NORMAL,-8.18,7,-3.8,0.13,-5.1
5246,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.96,3,-0.15,2.87,-1.36
5246,2025-12-11,2025-12-12,WEAK,NORMAL,-4.14,4,-1.51,0.75,-3.58
5246,2026-02-19,2026-02-20,NORMAL,WEAK,-7.12,3,-12.03,0.29,-13.48
5246,2026-02-20,2026-02-24,WEAK,NORMAL,-13.78,7,-2.8,3.79,-3.46
5247,2026-02-16,2026-02-17,NORMAL,NORMAL,-8.51,8,4.34,6.2,0.0
5248,2025-12-02,2025-12-03,WEAK,WEAK,-4.73,7,-2.19,0.36,-2.19
5248,2025-12-15,2025-12-16,NORMAL,WEAK,-7.39,8,-2.4,1.8,-2.99
5252,2025-12-10,2025-12-11,NORMAL,WEAK,-4.14,3,0.38,1.89,-3.41
5253,2025-11-12,2025-11-13,NORMAL,NORMAL,-10.49,6,3.16,4.62,-1.75
5253,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.05,6,-0.12,0.42,-2.17
5253,2025-12-02,2025-12-03,WEAK,WEAK,-4.13,4,0.27,1.47,-2.33
5253,2025-12-03,2025-12-04,WEAK,NORMAL,-4.81,5,0.79,1.32,-1.32
5253,2025-12-11,2025-12-12,WEAK,NORMAL,-6.42,3,0.98,1.11,-0.85
5253,2026-03-26,2026-03-27,WEAK,NORMAL,-5.17,4,-1.7,1.06,-2.12
5254,2025-11-13,2025-11-14,NORMAL,NORMAL,-5.17,4,-0.81,1.75,-1.48
5254,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.91,7,-5.75,0.7,-6.31
5254,2025-12-08,2025-12-09,NORMAL,NORMAL,-6.22,9,-0.96,1.19,-2.15
5254,2025-12-16,2025-12-17,WEAK,NORMAL,-4.52,7,-0.87,1.83,-1.87
5255,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.14,4,0.0,2.44,-0.61
5255,2026-02-16,2026-02-17,NORMAL,NORMAL,-17.96,9,-6.9,2.07,-8.97
5255,2026-02-18,2026-02-19,NORMAL,NORMAL,-4.44,9,-0.92,8.26,-2.75
5255,2026-02-19,2026-02-20,NORMAL,WEAK,-16.28,10,13.21,46.23,-1.89
5255,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.17,8,-6.2,9.3,-7.75
5258,2025-12-11,2025-12-12,WEAK,NORMAL,-4.19,3,3.46,3.46,0.0
5258,2025-12-16,2025-12-17,WEAK,NORMAL,-5.1,3,-0.94,1.88,-1.17
5258,2026-02-16,2026-02-17,NORMAL,NORMAL,-17.86,9,-0.55,1.1,-2.49
5258,2026-02-18,2026-02-19,NORMAL,NORMAL,-7.22,9,-7.78,0.3,-8.08
5258,2026-02-19,2026-02-20,NORMAL,WEAK,-7.78,10,-1.62,0.32,-3.57
5259,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.17,5,3.3,3.82,0.0
5259,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.88,3,-1.6,1.96,-1.6
5262,2025-10-17,2025-10-20,WEAK,NORMAL,-4.02,3,-0.73,0.0,-2.94
5262,2025-11-11,2025-11-12,NORMAL,NORMAL,-4.17,5,0.16,2.88,-3.36
5262,2025-12-16,2025-12-17,WEAK,NORMAL,-4.25,3,-3.75,0.54,-4.04
5262,2025-12-29,2025-12-30,NORMAL,WEAK,-44.96,10,-3.12,6.51,-4.46
5262,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.48,9,0.47,4.33,-1.36
5262,2026-03-06,2026-03-10,NORMAL,WEAK,-7.9,6,1.97,3.39,-0.71
5262,2026-03-13,2026-03-16,WEAK,NORMAL,-5.68,9,1.16,1.24,-0.5
5262,2026-03-26,2026-03-27,WEAK,NORMAL,-5.02,6,1.83,2.7,-0.61
5268,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.6,4,0.56,2.78,-0.44
5269,2026-02-13,2026-02-16,WEAK,NORMAL,-8.22,3,0.0,2.63,-1.46
5279,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.14,3,-2.98,0.07,-4.01
5280,2026-02-02,2026-02-03,NORMAL,NORMAL,-6.98,8,0.04,0.88,-0.7
5284,2025-11-06,2025-11-07,NORMAL,NORMAL,-5.85,6,0.78,1.13,-0.3
5285,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.59,5,-0.42,1.53,-0.89
5285,2026-02-05,2026-02-06,NORMAL,NORMAL,-10.29,7,2.93,2.93,-2.17
5287,2025-11-10,2025-11-11,NORMAL,NORMAL,-9.74,4,-3.08,0.16,-4.38
5287,2025-12-11,2025-12-12,WEAK,NORMAL,-4.58,4,-1.63,0.96,-2.21
5287,2026-01-16,2026-01-19,NORMAL,NORMAL,-5.37,3,-2.64,0.6,-4.6
5290,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.11,6,-1.83,1.53,-2.67
5301,2026-02-13,2026-02-16,WEAK,NORMAL,-10.22,4,0.29,1.95,-1.71
5310,2026-02-17,2026-02-18,NORMAL,NORMAL,-8.22,4,1.3,2.79,-0.56
5332,2026-03-26,2026-03-27,WEAK,NORMAL,-5.66,3,-0.8,0.31,-1.61
5334,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.35,4,1.34,2.33,-0.61
5337,2025-12-18,2025-12-19,NORMAL,NORMAL,-13.51,3,0.39,2.53,-0.58
5341,2025-12-04,2025-12-05,NORMAL,WEAK,-15.86,10,1.25,6.25,-2.92
5341,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.87,5,-3.92,0.0,-5.1
5341,2025-12-16,2025-12-17,WEAK,NORMAL,-4.08,9,0.0,1.28,-0.43
5344,2025-10-23,2025-10-24,NORMAL,NORMAL,-4.84,3,6.92,6.92,0.0
5344,2025-11-05,2025-11-06,WEAK,NORMAL,-11.84,4,-0.75,2.66,-4.05
5381,2026-01-29,2026-01-30,NORMAL,NORMAL,-13.37,3,4.55,8.12,-1.39
5391,2025-11-06,2025-11-07,NORMAL,NORMAL,-4.74,3,0.9,0.98,-0.24
5391,2026-02-06,2026-02-09,NORMAL,NORMAL,-12.1,3,-0.9,0.0,-2.02
5401,2025-12-15,2025-12-16,NORMAL,WEAK,-4.43,4,-0.67,0.43,-1.24
5401,2026-02-13,2026-02-16,WEAK,NORMAL,-7.16,3,0.28,1.65,-2.21
5401,2026-02-25,2026-02-26,NORMAL,NORMAL,-5.51,5,-0.21,0.8,-0.4
5408,2025-11-04,2025-11-05,NORMAL,WEAK,-8.59,7,-1.6,1.42,-1.78
5410,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.58,6,-2.57,0.14,-2.57
5423,2025-10-17,2025-10-20,WEAK,NORMAL,-8.3,7,1.91,3.9,-0.44
5449,2026-02-06,2026-02-09,NORMAL,NORMAL,-19.47,5,-6.33,0.04,-6.62
5449,2026-02-09,2026-02-10,NORMAL,NORMAL,-9.53,8,-3.19,0.0,-4.23
5449,2026-02-13,2026-02-16,WEAK,NORMAL,-7.3,5,-2.17,0.0,-3.04
5461,2026-02-26,2026-02-27,NORMAL,NORMAL,-5.17,3,0.25,0.8,-1.64
5461,2026-03-06,2026-03-10,NORMAL,WEAK,-10.95,7,0.44,1.43,-0.74
5463,2026-03-06,2026-03-10,NORMAL,WEAK,-5.32,4,-0.71,0.41,-1.36
5471,2026-01-16,2026-01-19,NORMAL,NORMAL,-6.24,3,-1.77,0.0,-2.82
5491,2025-11-04,2025-11-05,NORMAL,WEAK,-5.0,4,-1.38,0.0,-3.01
5527,2026-01-15,2026-01-16,NORMAL,NORMAL,-8.99,4,3.63,3.77,-0.7
5532,2025-11-04,2025-11-05,NORMAL,WEAK,-9.21,5,2.42,2.42,-1.87
5532,2025-12-03,2025-12-04,WEAK,NORMAL,-5.41,6,-2.56,1.05,-3.19
5535,2025-10-08,2025-10-09,NORMAL,NORMAL,-4.83,7,-5.66,0.18,-7.66
5535,2025-10-17,2025-10-20,WEAK,NORMAL,-4.07,7,0.43,1.91,-3.19
5535,2025-12-01,2025-12-02,WEAK,WEAK,-6.55,5,-4.58,0.0,-5.39
5535,2025-12-02,2025-12-03,WEAK,WEAK,-4.58,8,0.86,1.71,-1.14
5535,2025-12-11,2025-12-12,WEAK,NORMAL,-4.17,4,-2.29,0.57,-3.15
5541,2025-12-01,2025-12-02,WEAK,WEAK,-5.85,3,-2.7,0.8,-3.59
5541,2025-12-16,2025-12-17,WEAK,NORMAL,-4.41,3,-1.04,0.43,-2.7
5542,2025-11-07,2025-11-10,NORMAL,NORMAL,-8.06,5,2.02,2.02,-0.67
5563,2025-11-06,2025-11-07,NORMAL,NORMAL,-7.6,8,2.97,3.3,-0.33
5571,2026-02-12,2026-02-13,NORMAL,WEAK,-4.78,4,-2.14,0.41,-2.14
5571,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.56,9,4.0,4.0,-0.47
5572,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.89,7,-1.94,0.05,-2.19
5574,2025-10-17,2025-10-20,WEAK,NORMAL,-7.13,5,-0.74,2.53,-2.28
5574,2025-12-05,2025-12-08,WEAK,NORMAL,-5.89,3,0.98,2.62,0.0
5578,2025-10-15,2025-10-16,NORMAL,NORMAL,-6.79,4,-1.52,2.28,-6.98
5578,2026-01-14,2026-01-15,NORMAL,NORMAL,-5.3,3,3.62,7.31,-0.94
5582,2026-02-17,2026-02-18,NORMAL,NORMAL,-4.93,4,0.29,1.67,-2.53
5586,2026-02-12,2026-02-13,NORMAL,WEAK,-5.87,4,-2.14,0.83,-2.38
5586,2026-02-13,2026-02-16,WEAK,NORMAL,-4.97,4,2.28,2.52,-1.08
5586,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.07,5,2.54,4.96,0.0
5587,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.13,8,-1.46,0.27,-3.45
5587,2026-03-06,2026-03-10,NORMAL,WEAK,-11.81,8,2.45,4.35,-0.54
5588,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.63,5,-0.72,2.24,-1.34
5588,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.27,8,4.22,4.44,0.0
5588,2026-02-13,2026-02-16,WEAK,NORMAL,-11.24,10,-1.66,6.53,-2.55
5588,2026-02-18,2026-02-19,NORMAL,NORMAL,-10.04,8,6.83,6.83,-2.06
5588,2026-03-06,2026-03-10,NORMAL,WEAK,-7.31,4,-1.26,0.38,-2.91
5590,2025-11-12,2025-11-13,NORMAL,NORMAL,-5.25,4,-6.91,0.0,-7.32
5590,2025-11-13,2025-11-14,NORMAL,NORMAL,-7.06,5,5.4,8.73,-2.43
5590,2025-11-19,2025-11-20,NORMAL,NORMAL,-6.35,8,1.36,2.41,-3.57
5590,2025-11-21,2025-11-25,NORMAL,NORMAL,-5.8,9,-3.99,0.32,-4.73
5590,2025-11-27,2025-11-28,NORMAL,NORMAL,-5.26,6,-1.01,2.12,-4.85
5590,2025-12-01,2025-12-02,WEAK,WEAK,-6.43,6,-3.15,0.65,-3.58
5590,2025-12-16,2025-12-17,WEAK,NORMAL,-9.7,8,2.81,2.81,-1.95
5590,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.68,6,0.0,0.59,-1.29
5590,2026-02-12,2026-02-13,NORMAL,WEAK,-5.19,5,-8.89,2.67,-10.11
5590,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.22,6,0.89,2.81,-1.02
5590,2026-02-20,2026-02-24,WEAK,NORMAL,-6.77,4,0.0,0.13,-2.43
5590,2026-03-26,2026-03-27,WEAK,NORMAL,-4.36,3,6.22,6.35,-0.41
5591,2026-02-13,2026-02-16,WEAK,NORMAL,-9.96,8,-5.62,1.87,-6.78
5591,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.62,9,0.95,3.52,-2.29
5591,2026-02-24,2026-02-25,NORMAL,NORMAL,-12.52,9,0.63,4.0,0.0
5592,2025-10-17,2025-10-20,WEAK,NORMAL,-4.56,7,0.98,3.09,-0.14
5592,2025-11-14,2025-11-17,NORMAL,NORMAL,-12.64,9,-6.49,0.31,-10.27
5592,2025-12-01,2025-12-02,WEAK,WEAK,-4.78,4,-5.85,0.37,-6.67
5592,2025-12-02,2025-12-03,WEAK,WEAK,-6.95,6,0.2,1.47,-1.23
5592,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.84,3,1.75,3.26,-0.35
5597,2025-11-06,2025-11-07,NORMAL,NORMAL,-6.19,4,1.52,4.0,0.0
5597,2025-11-25,2025-11-26,NORMAL,NORMAL,-5.91,8,-0.5,0.0,-4.61
5597,2025-12-05,2025-12-08,WEAK,NORMAL,-6.48,3,-1.08,0.74,-3.1
5597,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.01,3,-6.86,1.36,-7.08
5597,2025-12-10,2025-12-11,NORMAL,WEAK,-7.65,5,-2.47,2.01,-2.85
5597,2025-12-18,2025-12-19,NORMAL,NORMAL,-5.34,5,4.38,6.7,-1.8
5597,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.03,5,4.84,5.61,-0.26
5597,2025-12-30,2026-01-05,WEAK,NORMAL,-4.48,4,-1.12,0.69,-2.83
5597,2026-01-09,2026-01-13,NORMAL,NORMAL,-8.89,3,-10.63,0.57,-10.63
5597,2026-02-17,2026-02-18,NORMAL,NORMAL,-7.89,5,7.79,13.0,0.0
5599,2025-10-23,2025-10-24,NORMAL,NORMAL,-4.65,3,0.25,1.42,-4.63
5599,2026-02-13,2026-02-16,WEAK,NORMAL,-18.9,8,-6.12,0.95,-9.13
5599,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.05,8,-3.41,0.39,-6.06
5599,2026-02-24,2026-02-25,NORMAL,NORMAL,-20.22,9,7.38,8.07,0.0
5602,2025-10-17,2025-10-20,WEAK,NORMAL,-4.13,7,-0.82,1.03,-1.58
5602,2025-11-10,2025-11-11,NORMAL,NORMAL,-4.97,4,-0.98,0.06,-2.45
5602,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.63,7,-3.83,0.0,-5.6
5602,2026-03-06,2026-03-10,NORMAL,WEAK,-4.16,3,0.51,1.79,-0.77
5612,2025-10-17,2025-10-20,WEAK,NORMAL,-4.28,3,0.53,1.71,-1.17
5612,2025-11-04,2025-11-05,NORMAL,WEAK,-5.13,4,0.36,0.48,-3.28
5612,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.76,3,-0.71,0.0,-3.6
5618,2025-12-24,2025-12-25,NORMAL,NORMAL,-4.57,4,-3.44,0.0,-5.16
5621,2025-11-25,2025-11-26,NORMAL,NORMAL,-5.53,7,1.23,1.44,-2.51
5621,2025-12-02,2025-12-03,WEAK,WEAK,-4.99,7,0.11,1.17,-0.56
5621,2025-12-11,2025-12-12,WEAK,NORMAL,-4.5,4,-2.03,0.93,-2.73
5621,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.0,4,2.44,2.67,-0.06
5621,2026-02-13,2026-02-16,WEAK,NORMAL,-4.89,7,-8.6,2.69,-10.88
5621,2026-02-16,2026-02-17,NORMAL,NORMAL,-17.71,10,0.93,3.74,-1.87
5631,2025-11-07,2025-11-10,NORMAL,NORMAL,-4.49,3,1.0,2.7,-1.07
5631,2025-11-21,2025-11-25,NORMAL,NORMAL,-8.51,3,-3.33,0.33,-4.42
5631,2025-12-15,2025-12-16,NORMAL,WEAK,-7.9,5,-3.27,0.58,-3.51
5631,2025-12-18,2025-12-19,NORMAL,NORMAL,-6.79,8,4.6,5.85,0.0
5632,2025-11-06,2025-11-07,NORMAL,NORMAL,-4.78,5,0.29,1.12,-2.12
5698,2026-01-16,2026-01-19,NORMAL,NORMAL,-9.04,3,14.84,14.84,-1.1
5698,2026-01-20,2026-01-21,WEAK,WEAK,-4.5,3,0.96,6.7,-2.77
5702,2025-11-13,2025-11-14,NORMAL,NORMAL,-5.96,6,0.37,1.11,-1.11
5707,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.45,4,-1.63,0.89,-1.63
5707,2025-12-25,2025-12-26,NORMAL,NORMAL,-9.82,3,5.44,11.11,-0.22
5707,2025-12-30,2026-01-05,WEAK,NORMAL,-6.01,3,-10.57,0.46,-11.21
5707,2026-02-05,2026-02-06,NORMAL,NORMAL,-6.31,3,4.21,5.23,-1.9
5707,2026-02-17,2026-02-18,NORMAL,NORMAL,-6.44,3,2.85,6.9,-1.71
5707,2026-03-06,2026-03-10,NORMAL,WEAK,-6.24,3,0.48,1.45,-2.55
5707,2026-03-10,2026-03-11,WEAK,NORMAL,-4.02,4,0.2,3.47,-0.2
5713,2025-11-21,2025-11-25,NORMAL,NORMAL,-4.53,3,-0.31,0.72,-0.87
5713,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.02,3,-2.0,4.61,-2.91
5714,2026-02-02,2026-02-03,NORMAL,NORMAL,-6.4,3,2.07,2.71,-0.6
5715,2026-03-06,2026-03-10,NORMAL,WEAK,-9.75,3,-0.4,1.61,-2.11
5715,2026-03-17,2026-03-18,NORMAL,NORMAL,-4.84,5,2.92,2.92,-1.25
5721,2025-10-08,2025-10-09,NORMAL,NORMAL,-5.17,5,1.23,3.07,-3.07
5721,2025-10-16,2025-10-17,NORMAL,WEAK,-6.04,6,-4.41,0.74,-5.88
5721,2025-10-17,2025-10-20,WEAK,NORMAL,-7.14,6,2.14,3.57,-5.0
5721,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.0,5,9.03,9.03,-2.08
5721,2025-11-04,2025-11-05,NORMAL,WEAK,-7.64,3,2.29,5.34,-2.29
5721,2025-11-21,2025-11-25,NORMAL,NORMAL,-5.69,5,-4.27,3.42,-6.84
5721,2025-12-01,2025-12-02,WEAK,WEAK,-13.19,3,5.43,20.93,-0.78
5721,2025-12-03,2025-12-04,WEAK,NORMAL,-9.56,3,3.23,4.84,-2.42
5721,2025-12-17,2025-12-18,NORMAL,NORMAL,-13.51,3,-2.54,16.75,-9.64
5721,2026-01-14,2026-01-15,NORMAL,NORMAL,-13.15,3,16.94,22.95,0.0
5721,2026-01-21,2026-01-22,WEAK,NORMAL,-28.18,5,-1.33,4.0,-6.0
5721,2026-01-22,2026-01-23,NORMAL,NORMAL,-6.33,6,-4.05,0.68,-4.73
5721,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.33,6,-2.11,0.7,-4.23
5721,2026-02-12,2026-02-13,NORMAL,WEAK,-6.12,4,-2.24,1.49,-2.24
5721,2026-02-13,2026-02-16,WEAK,NORMAL,-5.07,4,1.44,4.32,-1.44
5721,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.72,5,0.83,2.48,-5.79
5724,2025-12-30,2026-01-05,WEAK,NORMAL,-8.96,3,0.34,4.39,-1.06
5724,2026-02-19,2026-02-20,NORMAL,WEAK,-5.87,4,-1.3,3.03,-1.3
5724,2026-03-10,2026-03-11,WEAK,NORMAL,-5.5,3,0.57,5.14,-0.14
5724,2026-03-26,2026-03-27,WEAK,NORMAL,-4.3,3,2.12,3.48,-1.06
5726,2025-11-11,2025-11-12,NORMAL,NORMAL,-11.25,7,2.53,3.35,-1.81
5726,2025-12-01,2025-12-02,WEAK,WEAK,-6.43,4,-3.22,1.47,-3.22
5726,2025-12-08,2025-12-09,NORMAL,NORMAL,-6.93,6,-1.87,1.04,-2.39
5726,2025-12-11,2025-12-12,WEAK,NORMAL,-6.31,5,3.27,3.86,0.0
5726,2025-12-16,2025-12-17,WEAK,NORMAL,-4.8,4,-0.73,1.18,-1.18
5726,2026-03-16,2026-03-17,NORMAL,NORMAL,-5.61,3,-3.69,0.68,-4.1
5727,2025-11-07,2025-11-10,NORMAL,NORMAL,-4.83,5,-3.02,1.08,-3.6
5727,2025-12-02,2025-12-03,WEAK,WEAK,-4.71,4,-1.14,1.64,-1.14
5729,2025-11-07,2025-11-10,NORMAL,NORMAL,-20.54,10,2.91,5.91,-1.3
5729,2025-11-11,2025-11-12,NORMAL,NORMAL,-4.19,7,1.35,1.35,-2.5
5729,2026-02-05,2026-02-06,NORMAL,NORMAL,-14.02,6,-1.88,3.39,-3.39
5741,2025-12-03,2025-12-04,WEAK,NORMAL,-9.87,6,3.83,5.41,-0.6
5741,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.67,4,0.53,1.5,-0.43
5741,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.17,3,-1.61,1.16,-2.69
5741,2026-03-10,2026-03-11,WEAK,NORMAL,-4.98,4,0.39,2.73,-0.78
5801,2025-11-21,2025-11-25,NORMAL,NORMAL,-10.41,4,-1.58,1.39,-1.97
5803,2025-11-21,2025-11-25,NORMAL,NORMAL,-8.28,3,-3.39,1.14,-3.56
5803,2025-12-01,2025-12-02,WEAK,WEAK,-8.94,4,0.18,2.72,-0.27
5803,2025-12-16,2025-12-17,WEAK,NORMAL,-6.73,3,0.12,0.94,-3.45
5817,2025-12-11,2025-12-12,WEAK,NORMAL,-17.3,3,5.09,12.94,-1.45
5817,2026-03-26,2026-03-27,WEAK,NORMAL,-5.38,6,2.28,4.08,-1.41
5819,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.31,4,-1.24,0.0,-1.52
5821,2025-12-16,2025-12-17,WEAK,NORMAL,-5.11,3,1.62,1.99,-0.76
5830,2025-11-07,2025-11-10,NORMAL,NORMAL,-6.09,3,1.53,1.91,-0.56
5834,2025-10-30,2025-10-31,NORMAL,NORMAL,-4.18,4,-0.99,3.16,-1.87
5838,2025-10-06,2025-10-07,NORMAL,NORMAL,-5.59,3,-0.95,0.62,-1.5
5838,2025-11-12,2025-11-13,NORMAL,NORMAL,-5.27,6,-1.49,2.96,-2.07
5838,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.27,9,-0.99,0.21,-4.56
5838,2026-02-26,2026-02-27,NORMAL,NORMAL,-13.57,6,-4.1,0.53,-6.0
