cond,score,ratio_max,rise_max,gap_max,tp,sl,top_n,train_annual,train_max_dd,train_sharpe,train_wr,train_n_days,train_final,val_annual,val_max_dd,val_sharpe,val_wr,val_n_days,val_final
NORMAL,4〜7,5.0,0.0,2.0,5.0,-3.0,5,19.8,-8.4,1.44,48.4,62,1097488.0,,,,,,
NORMAL,3〜8,99.0,5.0,2.0,4.0,-2.0,5,13.6,-6.0,1.44,50.0,80,1069128.0,,,,,,
NORMAL,3〜8,99.0,5.0,2.0,5.0,-3.0,5,16.0,-7.4,1.44,46.2,80,1080660.0,,,,,,
NORMAL,3〜8,99.0,5.0,2.0,5.0,-1.0,10,11.5,-5.2,1.44,41.2,80,1058613.0,,,,,,
STRONG,5〜7,5.0,99.0,5.0,3.0,-1.0,3,2.8,-1.6,1.44,44.4,18,1014484.0,,,,,,
NORMAL,3〜7,3.0,2.0,5.0,4.0,-3.0,3,14.9,-7.6,1.44,49.4,77,1074308.0,,,,,,
STRONG,5〜7,99.0,2.0,2.0,3.0,-3.0,5,3.7,-1.7,1.44,47.1,17,1019313.0,,,,,,
STRONG,5〜7,99.0,99.0,5.0,3.0,-1.0,3,2.8,-1.6,1.44,44.4,18,1014484.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,3.0,-2.0,3,14.6,-6.1,1.44,53.2,77,1072670.0,,,,,,
STR+NOR,5〜8,99.0,0.0,2.0,5.0,-3.0,10,24.7,-8.1,1.44,48.0,75,1122369.0,,,,,,
STR+NOR,5〜7,99.0,0.0,5.0,3.0,-2.0,10,16.0,-7.3,1.44,50.7,67,1080862.0,,,,,,
NORMAL,3〜8,3.0,2.0,5.0,4.0,-3.0,3,14.9,-7.6,1.44,49.4,77,1074308.0,,,,,,
NORMAL,4〜7,3.0,2.0,5.0,5.0,-3.0,3,18.1,-6.0,1.44,53.3,75,1089182.0,,,,,,
NORMAL,5〜7,99.0,99.0,2.0,3.0,-2.0,10,11.6,-5.4,1.44,51.4,72,1059122.0,,,,,,
NORMAL,4〜8,99.0,2.0,5.0,5.0,-3.0,3,21.4,-6.4,1.44,51.9,79,1106596.0,,,,,,
STR+NOR,5〜7,5.0,2.0,2.0,2.0,-2.0,5,14.6,-4.6,1.44,51.8,83,1073921.0,,,,,,
NORMAL,3〜8,5.0,99.0,2.0,4.0,-3.0,10,15.7,-7.2,1.44,47.5,80,1079076.0,,,,,,
NORMAL,5〜7,99.0,2.0,2.0,2.0,-3.0,3,13.5,-6.4,1.44,57.6,66,1067223.0,,,,,,
NORMAL,3〜8,99.0,0.0,2.0,2.0,-1.0,3,12.2,-5.5,1.44,43.2,74,1061277.0,,,,,,
STRONG,5〜7,5.0,5.0,5.0,4.0,-1.0,10,3.4,-2.3,1.44,44.4,18,1017482.0,,,,,,
STR+NOR,5〜8,99.0,99.0,2.0,5.0,-1.0,3,16.8,-6.1,1.43,40.0,95,1084842.0,,,,,,
STR+NOR,4〜8,5.0,2.0,2.0,4.0,-2.0,10,18.3,-6.0,1.43,49.5,95,1091894.0,,,,,,
STRONG,5〜7,99.0,2.0,2.0,4.0,-2.0,5,3.9,-2.0,1.43,47.1,17,1020202.0,,,,,,
STR+NOR,4〜8,99.0,2.0,2.0,4.0,-2.0,3,19.6,-6.5,1.43,48.4,95,1098135.0,,,,,,
NORMAL,5〜7,3.0,0.0,5.0,5.0,-1.0,10,11.4,-5.5,1.43,38.8,49,1057139.0,,,,,,
NORMAL,3〜7,3.0,2.0,2.0,5.0,-3.0,5,12.4,-6.6,1.43,48.7,76,1061878.0,,,,,,
STRONG,5〜8,99.0,99.0,2.0,4.0,-2.0,3,3.9,-2.9,1.43,57.9,19,1020071.0,,,,,,
NORMAL,5〜7,3.0,99.0,5.0,4.0,-1.0,5,11.4,-5.9,1.43,43.5,69,1057030.0,,,,,,
NORMAL,5〜7,3.0,99.0,5.0,5.0,-3.0,3,18.5,-5.9,1.43,44.9,69,1091374.0,,,,,,
STRONG,5〜8,5.0,99.0,5.0,3.0,-1.0,5,2.7,-1.9,1.43,42.1,19,1014173.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,5.0,-2.0,5,18.8,-5.3,1.43,50.5,93,1094289.0,,,,,,
NORMAL,3〜8,99.0,2.0,2.0,3.0,-1.0,5,9.7,-5.1,1.43,49.4,79,1049014.0,,,,,,
STR+NOR,4〜7,99.0,2.0,2.0,4.0,-1.0,10,12.2,-5.8,1.43,47.3,93,1062130.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,5.0,-3.0,3,20.5,-7.9,1.43,46.0,63,1100732.0,,,,,,
NORMAL,5〜8,99.0,0.0,2.0,3.0,-2.0,5,14.7,-6.4,1.43,53.4,58,1072912.0,,,,,,
NORMAL,5〜7,5.0,5.0,2.0,3.0,-1.0,5,11.1,-4.9,1.43,47.1,70,1056444.0,,,,,,
NORMAL,3〜8,3.0,2.0,2.0,5.0,-3.0,5,12.4,-6.6,1.43,48.7,76,1061878.0,,,,,,
NORMAL,5〜8,3.0,0.0,5.0,4.0,-1.0,5,10.3,-4.6,1.43,38.8,49,1051930.0,,,,,,
NORMAL,4〜8,5.0,2.0,5.0,4.0,-1.0,10,12.1,-5.5,1.43,43.0,79,1061468.0,,,,,,
NORMAL,3〜6,3.0,2.0,2.0,2.0,-2.0,5,10.9,-4.0,1.43,48.0,75,1054521.0,,,,,,
NORMAL,5〜8,99.0,5.0,2.0,4.0,-1.0,10,12.2,-5.0,1.43,43.2,74,1062166.0,,,,,,
NORMAL,3〜6,99.0,0.0,2.0,5.0,-3.0,10,16.7,-8.1,1.43,46.2,65,1082632.0,,,,,,
STR+NOR,5〜8,5.0,2.0,5.0,4.0,-3.0,3,25.0,-5.7,1.43,47.8,90,1124477.0,,,,,,
STR+NOR,5〜8,99.0,99.0,5.0,5.0,-2.0,10,20.2,-8.5,1.43,52.1,96,1101395.0,,,,,,
STR+NOR,4〜7,99.0,0.0,2.0,5.0,-1.0,5,18.5,-10.2,1.43,36.7,79,1092722.0,,,,,,
NORMAL,4〜7,5.0,2.0,2.0,2.0,-2.0,3,12.6,-4.5,1.43,52.0,75,1062867.0,,,,,,
NORMAL,5〜8,3.0,99.0,5.0,5.0,-3.0,3,18.5,-5.9,1.43,44.9,69,1091374.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,4.0,-3.0,5,19.3,-8.6,1.43,51.1,90,1097282.0,,,,,,
STRONG,5〜7,5.0,5.0,2.0,4.0,-1.0,10,3.3,-2.2,1.43,44.4,18,1017228.0,,,,,,
NORMAL,3〜8,5.0,5.0,5.0,5.0,-1.0,5,13.5,-6.4,1.43,40.0,80,1068480.0,,,,,,
STR+NOR,4〜7,5.0,2.0,2.0,4.0,-1.0,10,12.2,-5.7,1.43,46.2,93,1062262.0,,,,,,
NORMAL,3〜8,5.0,5.0,2.0,5.0,-1.0,3,14.7,-5.4,1.42,37.5,80,1074460.0,,,,,,
NORMAL,3〜7,5.0,99.0,2.0,4.0,-2.0,5,12.8,-5.2,1.42,49.4,79,1064982.0,,,,,,
STRONG,5〜7,5.0,2.0,2.0,4.0,-2.0,5,3.9,-2.0,1.42,41.2,17,1019966.0,,,,,,
NORMAL,3〜8,5.0,5.0,5.0,4.0,-2.0,10,14.0,-4.9,1.42,43.8,80,1070830.0,,,,,,
STRONG,5〜8,5.0,2.0,2.0,4.0,-3.0,3,4.0,-2.1,1.42,47.1,17,1020787.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,4.0,-1.0,10,10.5,-4.9,1.42,45.5,77,1052587.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,4.0,-3.0,5,20.9,-8.5,1.42,47.8,90,1104950.0,,,,,,
NORMAL,4〜7,99.0,2.0,5.0,4.0,-3.0,5,17.1,-6.6,1.42,54.5,77,1084721.0,,,,,,
NORMAL,4〜8,5.0,2.0,2.0,3.0,-1.0,5,10.1,-4.9,1.42,45.5,77,1050805.0,,,,,,
NORMAL,4〜7,5.0,99.0,5.0,4.0,-2.0,5,13.7,-5.1,1.42,48.1,79,1069396.0,,,,,,
NORMAL,3〜6,99.0,0.0,2.0,3.0,-2.0,5,13.0,-5.9,1.42,47.7,65,1064829.0,,,,,,
STR+NOR,5〜8,3.0,0.0,2.0,3.0,-2.0,3,15.0,-7.4,1.42,50.8,61,1075944.0,,,,,,
NORMAL,5〜7,3.0,0.0,5.0,4.0,-1.0,3,10.7,-5.5,1.42,38.8,49,1053762.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,4.0,-2.0,3,17.0,-7.1,1.42,47.6,63,1084402.0,,,,,,
NORMAL,5〜7,5.0,0.0,2.0,3.0,-1.0,10,9.3,-5.6,1.42,42.0,50,1046689.0,,,,,,
STRONG,5〜8,5.0,2.0,2.0,4.0,-2.0,5,3.9,-2.0,1.42,41.2,17,1020180.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,4.0,-1.0,3,14.8,-6.7,1.42,44.4,90,1075253.0,,,,,,
NORMAL,4〜7,99.0,0.0,5.0,4.0,-2.0,3,18.1,-8.4,1.41,47.7,65,1089352.0,,,,,,
NORMAL,3〜7,5.0,99.0,2.0,5.0,-3.0,3,15.7,-7.5,1.41,50.6,79,1079004.0,,,,,,
STRONG,5〜8,5.0,0.0,5.0,4.0,-2.0,10,3.3,-3.5,1.41,56.2,16,1016922.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,4.0,-1.0,5,10.5,-4.8,1.41,45.5,77,1052934.0,,,,,,
NORMAL,5〜8,3.0,99.0,5.0,3.0,-2.0,10,12.1,-5.7,1.41,49.3,69,1060322.0,,,,,,
NORMAL,5〜8,3.0,5.0,5.0,3.0,-2.0,3,14.7,-5.4,1.41,42.0,69,1073200.0,,,,,,
NORMAL,4〜7,3.0,2.0,5.0,4.0,-2.0,5,14.0,-4.3,1.41,52.0,75,1069547.0,,,,,,
STR+NOR,5〜7,5.0,5.0,5.0,5.0,-3.0,10,26.2,-10.5,1.41,45.6,90,1130154.0,,,,,,
NORMAL,5〜8,5.0,99.0,2.0,3.0,-2.0,10,14.4,-8.0,1.41,51.3,76,1073043.0,,,,,,
NORMAL,5〜8,5.0,0.0,5.0,3.0,-2.0,3,15.4,-8.5,1.41,54.2,59,1077590.0,,,,,,
NORMAL,3〜7,3.0,0.0,2.0,5.0,-1.0,3,15.5,-5.7,1.41,37.7,69,1077044.0,,,,,,
STRONG,5〜8,5.0,5.0,2.0,5.0,-2.0,3,4.5,-3.5,1.41,55.6,18,1023380.0,,,,,,
STRONG,5〜8,99.0,99.0,2.0,3.0,-3.0,3,3.6,-4.4,1.41,47.4,19,1018659.0,,,,,,
NORMAL,5〜7,3.0,5.0,5.0,3.0,-2.0,3,14.7,-5.4,1.41,42.0,69,1073200.0,,,,,,
STR+NOR,4〜7,5.0,0.0,2.0,5.0,-1.0,5,17.8,-10.0,1.41,38.5,78,1089214.0,,,,,,
STR+NOR,5〜7,99.0,99.0,5.0,4.0,-3.0,3,20.1,-8.1,1.41,45.6,90,1100866.0,,,,,,
STR+NOR,4〜7,5.0,2.0,5.0,5.0,-3.0,10,22.2,-6.6,1.41,52.6,95,1110405.0,,,,,,
NORMAL,3〜7,5.0,0.0,5.0,4.0,-2.0,10,17.1,-7.5,1.41,45.8,72,1084474.0,,,,,,
STR+NOR,5〜8,5.0,0.0,2.0,3.0,-2.0,10,16.8,-6.4,1.41,52.1,71,1084605.0,,,,,,
NORMAL,3〜6,5.0,0.0,2.0,2.0,-1.0,3,11.0,-7.1,1.41,40.0,65,1055164.0,,,,,,
NORMAL,3〜6,99.0,0.0,2.0,2.0,-1.0,3,11.0,-7.1,1.41,40.0,65,1055164.0,,,,,,
NORMAL,5〜8,99.0,99.0,2.0,4.0,-3.0,3,17.2,-10.6,1.41,47.4,76,1086713.0,,,,,,
NORMAL,3〜8,3.0,0.0,2.0,5.0,-1.0,3,15.5,-5.7,1.41,37.7,69,1077044.0,,,,,,
STR+NOR,5〜7,5.0,2.0,5.0,3.0,-3.0,3,20.1,-6.4,1.41,48.2,85,1100394.0,,,,,,
NORMAL,5〜7,5.0,0.0,5.0,4.0,-3.0,10,16.0,-9.9,1.41,46.2,52,1079218.0,,,,,,
STR+NOR,4〜7,5.0,2.0,2.0,4.0,-1.0,3,12.6,-5.7,1.41,47.3,93,1064270.0,,,,,,
NORMAL,5〜8,5.0,5.0,2.0,3.0,-1.0,5,12.2,-5.0,1.41,44.6,74,1061913.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,3.0,-2.0,5,13.5,-4.6,1.41,51.9,77,1067307.0,,,,,,
NORMAL,4〜7,99.0,0.0,5.0,5.0,-3.0,5,22.0,-11.3,1.41,47.7,65,1107713.0,,,,,,
NORMAL,3〜7,99.0,5.0,5.0,5.0,-3.0,3,16.4,-7.8,1.41,48.1,79,1082631.0,,,,,,
NORMAL,3〜7,5.0,5.0,5.0,5.0,-3.0,3,16.4,-7.8,1.41,48.1,79,1082631.0,,,,,,
STR+NOR,5〜8,5.0,0.0,5.0,5.0,-3.0,5,26.2,-8.1,1.41,50.7,75,1130022.0,,,,,,
NORMAL,4〜7,99.0,2.0,5.0,3.0,-2.0,10,13.4,-4.7,1.41,51.9,77,1066996.0,,,,,,
NORMAL,4〜8,5.0,99.0,2.0,5.0,-1.0,3,14.6,-5.3,1.41,40.0,80,1073758.0,,,,,,
NORMAL,5〜7,5.0,5.0,2.0,3.0,-3.0,3,14.9,-6.2,1.4,47.1,70,1075571.0,,,,,,
NORMAL,4〜8,3.0,5.0,2.0,5.0,-1.0,3,13.5,-5.3,1.4,44.2,77,1067256.0,,,,,,
STR+NOR,3〜8,99.0,0.0,2.0,4.0,-1.0,3,19.3,-8.4,1.4,39.6,91,1096468.0,,,,,,
NORMAL,5〜7,99.0,99.0,2.0,4.0,-3.0,3,15.4,-7.8,1.4,47.2,72,1077595.0,,,,,,
NORMAL,3〜8,5.0,2.0,5.0,4.0,-3.0,10,16.0,-6.5,1.4,47.5,80,1080831.0,,,,,,
STRONG,5〜8,5.0,2.0,2.0,3.0,-2.0,10,3.5,-1.8,1.4,52.9,17,1018376.0,,,,,,
STR+NOR,4〜7,99.0,2.0,5.0,5.0,-3.0,3,23.2,-7.5,1.4,50.5,95,1115093.0,,,,,,
NORMAL,5〜7,5.0,5.0,2.0,2.0,-2.0,10,11.0,-4.4,1.4,50.0,70,1056310.0,,,,,,
NORMAL,4〜8,5.0,0.0,5.0,4.0,-2.0,10,19.0,-7.8,1.4,47.1,68,1095068.0,,,,,,
NORMAL,3〜8,5.0,5.0,2.0,4.0,-3.0,10,15.3,-6.7,1.4,43.8,80,1077058.0,,,,,,
STR+NOR,5〜8,99.0,5.0,2.0,3.0,-3.0,3,19.6,-10.1,1.4,47.8,92,1098817.0,,,,,,
NORMAL,3〜7,3.0,2.0,5.0,3.0,-2.0,10,10.8,-6.1,1.4,49.4,77,1054136.0,,,,,,
STRONG,5〜7,3.0,5.0,2.0,3.0,-1.0,10,2.9,-2.1,1.4,44.4,18,1015057.0,,,,,,
NORMAL,5〜8,5.0,5.0,2.0,3.0,-1.0,10,12.0,-5.3,1.4,43.2,74,1061075.0,,,,,,
NORMAL,4〜7,3.0,5.0,2.0,5.0,-1.0,3,13.5,-5.3,1.4,44.2,77,1067256.0,,,,,,
NORMAL,3〜8,5.0,5.0,2.0,3.0,-3.0,5,13.6,-6.3,1.4,47.5,80,1068898.0,,,,,,
STR+NOR,4〜8,99.0,2.0,5.0,5.0,-1.0,10,15.8,-6.2,1.4,44.3,97,1080378.0,,,,,,
STR+NOR,4〜8,99.0,0.0,2.0,5.0,-2.0,5,24.5,-8.6,1.4,48.8,84,1121538.0,,,,,,
STR+NOR,4〜7,3.0,2.0,5.0,5.0,-2.0,5,18.3,-5.3,1.4,50.5,93,1091995.0,,,,,,
STR+NOR,5〜8,3.0,2.0,2.0,3.0,-2.0,10,15.9,-4.6,1.4,47.5,80,1080312.0,,,,,,
NORMAL,5〜7,99.0,2.0,5.0,2.0,-1.0,3,9.5,-3.7,1.4,47.1,68,1047750.0,,,,,,
STR+NOR,4〜8,5.0,2.0,2.0,4.0,-1.0,5,13.7,-5.5,1.4,43.2,95,1069515.0,,,,,,
STRONG,5〜8,99.0,99.0,5.0,5.0,-1.0,10,3.2,-1.8,1.4,42.1,19,1016454.0,,,,,,
NORMAL,3〜8,5.0,99.0,5.0,4.0,-3.0,5,15.6,-6.9,1.4,48.8,80,1078996.0,,,,,,
NORMAL,4〜8,99.0,2.0,5.0,5.0,-3.0,10,19.7,-6.6,1.4,51.9,79,1098752.0,,,,,,
STR+NOR,5〜8,3.0,99.0,2.0,4.0,-3.0,5,19.2,-6.8,1.4,48.8,86,1096376.0,,,,,,
NORMAL,3〜8,3.0,2.0,5.0,3.0,-2.0,10,10.8,-6.1,1.4,49.4,77,1054136.0,,,,,,
NORMAL,3〜8,3.0,0.0,5.0,5.0,-3.0,5,18.3,-7.9,1.4,47.1,70,1090235.0,,,,,,
NORMAL,3〜7,99.0,0.0,5.0,4.0,-3.0,10,17.9,-7.5,1.4,44.4,72,1088262.0,,,,,,
NORMAL,4〜8,5.0,2.0,2.0,4.0,-3.0,5,16.7,-6.8,1.4,50.6,77,1082889.0,,,,,,
NORMAL,5〜8,99.0,5.0,5.0,5.0,-3.0,10,19.6,-8.5,1.4,50.0,76,1098117.0,,,,,,
STR+NOR,4〜8,99.0,0.0,5.0,5.0,-1.0,10,20.5,-10.9,1.4,39.1,87,1103162.0,,,,,,
NORMAL,3〜6,99.0,0.0,2.0,3.0,-3.0,5,13.6,-8.4,1.4,49.2,65,1067771.0,,,,,,
NORMAL,5〜8,3.0,2.0,5.0,2.0,-1.0,5,8.8,-3.7,1.4,52.3,65,1044585.0,,,,,,
STRONG,5〜7,5.0,2.0,5.0,3.0,-2.0,5,3.5,-1.8,1.4,41.2,17,1018093.0,,,,,,
STRONG,5〜8,3.0,5.0,2.0,3.0,-1.0,10,2.9,-2.1,1.4,44.4,18,1015057.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,4.0,-1.0,10,15.2,-6.6,1.4,42.2,90,1077315.0,,,,,,
STR+NOR,5〜7,5.0,5.0,5.0,3.0,-2.0,3,19.1,-8.0,1.4,44.4,90,1096075.0,,,,,,
NORMAL,3〜8,3.0,2.0,5.0,3.0,-3.0,3,12.7,-6.3,1.39,49.4,77,1063679.0,,,,,,
STRONG,5〜7,99.0,5.0,2.0,2.0,-1.0,3,2.2,-1.9,1.39,44.4,18,1011444.0,,,,,,
NORMAL,3〜7,99.0,2.0,2.0,4.0,-1.0,5,9.5,-5.4,1.39,48.1,77,1047769.0,,,,,,
NORMAL,5〜8,3.0,2.0,2.0,4.0,-3.0,10,14.7,-5.5,1.39,50.8,63,1073383.0,,,,,,
STR+NOR,5〜8,5.0,5.0,2.0,3.0,-1.0,10,15.0,-6.6,1.39,44.6,92,1076011.0,,,,,,
NORMAL,3〜8,99.0,2.0,5.0,5.0,-2.0,3,16.6,-8.5,1.39,43.8,80,1083825.0,,,,,,
STR+NOR,3〜8,5.0,0.0,2.0,4.0,-1.0,3,18.9,-8.4,1.39,38.9,90,1094804.0,,,,,,
NORMAL,3〜8,3.0,2.0,2.0,3.0,-2.0,10,9.6,-5.9,1.39,47.4,76,1048499.0,,,,,,
STR+NOR,5〜8,5.0,5.0,2.0,3.0,-1.0,5,14.8,-5.9,1.39,45.7,92,1075280.0,,,,,,
STRONG,5〜8,99.0,5.0,2.0,4.0,-3.0,3,3.6,-4.5,1.39,55.6,18,1018579.0,,,,,,
NORMAL,3〜7,3.0,2.0,5.0,3.0,-3.0,3,12.7,-6.3,1.39,49.4,77,1063679.0,,,,,,
NORMAL,5〜7,3.0,99.0,5.0,4.0,-3.0,5,15.2,-6.3,1.39,47.8,69,1075617.0,,,,,,
STR+NOR,3〜7,5.0,2.0,5.0,5.0,-2.0,10,18.9,-7.0,1.39,46.9,96,1094715.0,,,,,,
STRONG,5〜7,99.0,0.0,2.0,3.0,-1.0,5,2.5,-2.1,1.39,46.7,15,1012994.0,,,,,,
STR+NOR,4〜8,3.0,2.0,2.0,5.0,-1.0,5,12.5,-5.5,1.39,44.0,91,1063474.0,,,,,,
STR+NOR,5〜7,99.0,5.0,2.0,3.0,-2.0,10,16.5,-7.5,1.39,48.9,88,1083479.0,,,,,,
STR+NOR,3〜8,99.0,0.0,2.0,4.0,-2.0,10,21.8,-8.0,1.39,48.4,91,1108806.0,,,,,,
STR+NOR,4〜8,5.0,2.0,5.0,4.0,-2.0,5,18.5,-5.9,1.39,51.5,97,1093564.0,,,,,,
STRONG,5〜7,5.0,2.0,2.0,2.0,-1.0,5,2.2,-1.2,1.39,41.2,17,1011591.0,,,,,,
STR+NOR,5〜7,3.0,2.0,5.0,5.0,-3.0,3,24.6,-4.7,1.39,45.1,82,1121715.0,,,,,,
STR+NOR,5〜8,3.0,2.0,5.0,4.0,-3.0,5,21.3,-4.4,1.39,47.6,82,1106362.0,,,,,,
STRONG,5〜8,99.0,0.0,2.0,4.0,-2.0,3,3.4,-2.0,1.39,52.9,17,1017675.0,,,,,,
STR+NOR,4〜7,5.0,2.0,5.0,5.0,-3.0,5,21.9,-6.1,1.39,52.6,95,1109101.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,4.0,-1.0,10,13.7,-6.8,1.39,44.4,90,1069624.0,,,,,,
NORMAL,3〜8,99.0,2.0,2.0,5.0,-1.0,3,13.2,-6.4,1.38,39.2,79,1065835.0,,,,,,
NORMAL,5〜7,99.0,99.0,2.0,3.0,-2.0,3,12.2,-4.4,1.38,47.2,72,1062126.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,2.0,-2.0,3,12.6,-5.2,1.38,53.2,77,1063221.0,,,,,,
NORMAL,4〜8,5.0,0.0,5.0,4.0,-1.0,5,14.4,-8.4,1.38,36.8,68,1073017.0,,,,,,
STR+NOR,5〜7,5.0,0.0,2.0,4.0,-3.0,10,17.8,-9.0,1.38,53.8,65,1089364.0,,,,,,
NORMAL,5〜7,99.0,99.0,5.0,5.0,-1.0,3,11.9,-5.5,1.38,40.3,72,1060670.0,,,,,,
NORMAL,3〜6,99.0,2.0,2.0,5.0,-2.0,3,13.8,-5.3,1.38,42.1,76,1068653.0,,,,,,
NORMAL,5〜8,5.0,0.0,5.0,5.0,-3.0,10,20.5,-9.7,1.38,49.2,59,1102410.0,,,,,,
STR+NOR,4〜7,99.0,2.0,2.0,4.0,-2.0,5,16.1,-5.8,1.38,52.7,93,1081343.0,,,,,,
STRONG,5〜7,3.0,2.0,5.0,5.0,-3.0,5,4.5,-2.3,1.38,41.2,17,1023484.0,,,,,,
NORMAL,3〜8,99.0,2.0,5.0,5.0,-3.0,5,18.0,-8.2,1.38,46.2,80,1090587.0,,,,,,
NORMAL,3〜6,5.0,2.0,2.0,5.0,-2.0,3,13.8,-5.3,1.38,42.1,76,1068653.0,,,,,,
STR+NOR,5〜8,5.0,5.0,2.0,3.0,-2.0,10,18.8,-9.0,1.38,47.8,92,1094931.0,,,,,,
NORMAL,3〜7,99.0,0.0,2.0,2.0,-1.0,3,10.9,-4.9,1.38,43.7,71,1054612.0,,,,,,
NORMAL,4〜7,99.0,5.0,5.0,5.0,-2.0,5,15.8,-4.8,1.38,46.8,79,1079661.0,,,,,,
NORMAL,3〜8,99.0,5.0,5.0,5.0,-2.0,5,14.2,-7.6,1.38,51.2,80,1072062.0,,,,,,
NORMAL,5〜7,99.0,5.0,2.0,3.0,-1.0,3,10.8,-5.2,1.38,45.7,70,1054947.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,4.0,-1.0,3,15.6,-6.8,1.38,40.0,90,1079075.0,,,,,,
NORMAL,5〜8,5.0,2.0,2.0,2.0,-3.0,10,12.7,-6.3,1.38,57.1,70,1063611.0,,,,,,
STRONG,5〜8,3.0,2.0,5.0,5.0,-3.0,5,4.5,-2.3,1.38,41.2,17,1023484.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,3.0,-2.0,5,16.2,-6.5,1.38,45.6,90,1081932.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,4.0,-1.0,5,17.0,-10.6,1.38,39.0,82,1085341.0,,,,,,
STRONG,5〜8,99.0,0.0,5.0,5.0,-1.0,5,2.4,-2.6,1.38,58.8,17,1012264.0,,,,,,
STRONG,5〜8,5.0,5.0,2.0,3.0,-1.0,10,2.7,-2.7,1.38,50.0,18,1014077.0,,,,,,
STR+NOR,5〜8,5.0,99.0,5.0,4.0,-2.0,10,20.7,-8.7,1.38,47.9,96,1104089.0,,,,,,
STR+NOR,4〜8,99.0,2.0,5.0,5.0,-1.0,5,15.8,-5.9,1.38,43.3,97,1079962.0,,,,,,
STR+NOR,5〜7,5.0,2.0,5.0,3.0,-3.0,10,18.5,-5.8,1.38,51.8,85,1092794.0,,,,,,
NORMAL,3〜7,3.0,2.0,2.0,3.0,-2.0,10,9.5,-5.9,1.37,47.4,76,1047920.0,,,,,,
STR+NOR,4〜7,99.0,0.0,2.0,5.0,-2.0,3,22.2,-8.3,1.37,45.6,79,1110332.0,,,,,,
NORMAL,5〜8,5.0,99.0,5.0,4.0,-3.0,5,18.9,-6.5,1.37,51.9,77,1094813.0,,,,,,
STR+NOR,5〜8,99.0,99.0,5.0,5.0,-1.0,3,16.1,-6.5,1.37,38.5,96,1081833.0,,,,,,
NORMAL,5〜7,99.0,99.0,5.0,3.0,-2.0,3,12.0,-4.7,1.37,45.8,72,1061063.0,,,,,,
NORMAL,4〜8,5.0,0.0,5.0,5.0,-3.0,10,22.4,-10.5,1.37,47.1,68,1111352.0,,,,,,
NORMAL,3〜6,5.0,0.0,2.0,5.0,-1.0,3,14.4,-7.8,1.37,36.9,65,1071846.0,,,,,,
NORMAL,3〜6,99.0,0.0,2.0,5.0,-1.0,3,14.4,-7.8,1.37,36.9,65,1071846.0,,,,,,
NORMAL,5〜7,5.0,2.0,2.0,2.0,-3.0,10,11.8,-6.0,1.37,57.6,66,1059000.0,,,,,,
NORMAL,4〜7,5.0,0.0,2.0,5.0,-3.0,10,18.7,-8.7,1.37,46.8,62,1092161.0,,,,,,
NORMAL,4〜8,99.0,2.0,2.0,5.0,-3.0,3,18.8,-7.0,1.37,48.1,77,1092795.0,,,,,,
STR+NOR,4〜7,3.0,2.0,2.0,5.0,-1.0,5,12.3,-5.5,1.37,44.0,91,1062614.0,,,,,,
NORMAL,3〜8,3.0,2.0,5.0,2.0,-2.0,3,10.3,-5.2,1.37,48.1,77,1051567.0,,,,,,
NORMAL,4〜8,99.0,5.0,5.0,5.0,-2.0,5,15.5,-4.9,1.37,50.0,80,1078310.0,,,,,,
NORMAL,3〜7,3.0,0.0,5.0,5.0,-3.0,5,17.8,-7.9,1.37,47.1,70,1087921.0,,,,,,
STR+NOR,5〜7,5.0,5.0,2.0,3.0,-1.0,3,13.6,-6.3,1.37,44.3,88,1069424.0,,,,,,
NORMAL,4〜7,99.0,2.0,5.0,3.0,-2.0,5,13.0,-4.6,1.37,51.9,77,1064982.0,,,,,,
NORMAL,3〜7,99.0,5.0,2.0,4.0,-3.0,3,14.5,-5.8,1.37,48.1,79,1073426.0,,,,,,
NORMAL,3〜8,3.0,0.0,5.0,4.0,-2.0,5,15.1,-7.6,1.37,45.7,70,1075242.0,,,,,,
NORMAL,4〜8,99.0,2.0,5.0,4.0,-1.0,5,11.4,-5.2,1.37,44.3,79,1058206.0,,,,,,
STR+NOR,5〜7,99.0,2.0,5.0,2.0,-2.0,3,14.7,-4.5,1.37,49.4,85,1074291.0,,,,,,
NORMAL,3〜8,99.0,0.0,5.0,4.0,-1.0,3,15.6,-8.8,1.37,38.2,76,1078638.0,,,,,,
