code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,gap_pct,ret_oc,ret_max,ret_low,lower_shadow_ratio,vol_decay_3d,consec_drop
4832,2026-01-29,2026-01-30,NORMAL,NORMAL,-4.97,7,0.0,3.99,4.22,0.0,0.333,0,2
4838,2025-11-13,2025-11-14,NORMAL,NORMAL,-8.39,7,0.12,-3.61,0.96,-4.21,0.237,0,1
4838,2025-11-14,2025-11-17,NORMAL,NORMAL,-3.49,8,-1.87,-1.02,0.38,-3.56,0.116,0,2
4839,2025-11-05,2025-11-06,WEAK,NORMAL,-8.7,4,-0.21,-0.21,1.67,-0.7,0.054,0,1
4839,2025-12-04,2025-12-05,NORMAL,WEAK,-3.94,6,-0.67,-0.75,0.08,-1.73,0.432,0,8
4847,2025-11-06,2025-11-07,NORMAL,NORMAL,-7.02,6,-0.72,0.94,0.94,-0.83,0.483,0,2
4848,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.69,5,0.25,0.37,1.23,-0.55,0.047,0,3
4849,2025-10-16,2025-10-17,NORMAL,WEAK,-3.29,3,0.39,0.2,0.91,-0.33,0.0,0,1
4849,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.7,8,0.15,-2.04,0.29,-3.94,0.074,0,1
4849,2026-01-21,2026-01-22,WEAK,STRONG,-3.64,2,0.81,1.34,2.21,-0.13,0.179,0,1
4849,2026-02-13,2026-02-16,WEAK,NORMAL,-13.06,10,0.48,-0.32,0.72,-5.63,0.057,0,2
4849,2026-02-20,2026-02-24,WEAK,NORMAL,-3.75,5,-1.41,-3.2,0.51,-3.7,0.192,0,1
4849,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.56,8,-0.7,2.28,3.77,0.0,0.12,0,2
4849,2026-03-26,2026-03-27,WEAK,NORMAL,-3.18,2,0.0,1.87,1.96,-0.09,0.175,1,1
485A,2026-01-30,2026-02-02,NORMAL,NORMAL,-3.18,4,0.21,6.93,15.08,-1.8,0.135,0,4
485A,2026-02-05,2026-02-06,NORMAL,NORMAL,-4.17,3,-2.39,6.08,6.52,-2.16,0.19,1,1
485A,2026-03-26,2026-03-27,WEAK,NORMAL,-5.62,2,3.55,4.04,6.98,-6.98,0.188,0,4
4880,2025-11-05,2025-11-06,WEAK,NORMAL,-4.5,5,0.82,-1.02,0.61,-1.02,0.0,0,1
4880,2025-12-12,2025-12-15,STRONG,NORMAL,-9.56,9,1.15,-4.09,0.45,-4.55,0.133,0,1
4880,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.26,8,0.78,1.54,2.83,0.0,0.0,1,5
4882,2025-10-16,2025-10-17,NORMAL,WEAK,-3.43,3,0.32,-2.25,0.64,-2.25,0.0,0,1
4882,2025-12-16,2025-12-17,WEAK,NORMAL,-3.82,3,-0.72,-3.64,0.0,-4.36,0.0,0,1
4882,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.33,5,-21.13,3.35,6.22,-1.44,0.167,0,2
4882,2025-12-18,2025-12-19,NORMAL,NORMAL,-18.49,10,1.39,-1.83,0.91,-3.65,0.188,0,3
4882,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.65,8,1.46,0.0,0.48,-1.92,0.111,1,5
4884,2025-12-02,2025-12-03,WEAK,WEAK,-3.2,8,0.0,-0.51,0.0,-2.29,0.393,0,4
4886,2025-11-05,2025-11-06,WEAK,NORMAL,-6.48,5,1.52,1.74,1.99,-0.85,0.177,0,1
4886,2026-02-02,2026-02-03,NORMAL,STRONG,-7.05,3,-3.53,4.46,7.1,-0.31,0.305,0,1
4887,2026-02-13,2026-02-16,WEAK,NORMAL,-4.58,4,-1.07,1.77,1.9,-2.58,0.302,0,1
4888,2025-10-15,2025-10-16,STRONG,NORMAL,-13.13,8,1.93,-2.52,0.32,-3.47,0.235,0,4
4888,2025-11-10,2025-11-11,STRONG,NORMAL,-5.65,7,1.76,0.35,1.73,-1.38,0.053,0,2
4888,2025-11-13,2025-11-14,NORMAL,NORMAL,-3.67,7,-2.77,-4.98,1.42,-5.34,0.724,0,1
4888,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.61,8,-0.75,-7.92,0.38,-9.43,0.053,0,2
4888,2025-11-25,2025-11-26,NORMAL,STRONG,-3.97,6,0.41,2.88,3.29,0.0,0.083,0,2
4888,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.58,5,3.49,-2.95,0.0,-3.38,0.077,0,2
4888,2025-12-19,2025-12-22,NORMAL,NORMAL,-3.04,4,0.9,-8.0,0.44,-11.11,0.0,0,1
4888,2025-12-22,2025-12-23,NORMAL,NORMAL,-7.17,9,1.45,1.9,2.86,-0.48,0.269,0,2
4888,2026-01-07,2026-01-08,NORMAL,NORMAL,-16.1,3,1.22,-3.23,0.4,-3.63,0.088,0,1
4889,2025-10-08,2025-10-09,NORMAL,NORMAL,-6.98,4,-2.48,4.07,7.75,-2.38,0.085,0,1
4889,2025-12-01,2025-12-02,WEAK,WEAK,-13.96,4,-0.52,-6.58,0.95,-6.74,0.106,0,1
4889,2025-12-02,2025-12-03,WEAK,WEAK,-7.07,4,-0.11,-3.84,0.17,-5.13,0.021,0,2
4889,2025-12-03,2025-12-04,WEAK,NORMAL,-3.94,5,1.47,1.5,2.95,-0.29,0.245,1,3
4889,2025-12-09,2025-12-10,NORMAL,NORMAL,-3.09,2,0.06,-0.06,0.67,-2.18,0.136,0,1
4889,2025-12-11,2025-12-12,WEAK,STRONG,-3.08,2,-0.23,0.23,1.45,-0.87,0.103,0,1
4889,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.75,3,-1.53,-1.97,1.49,-5.13,0.16,0,1
4889,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.46,5,0.36,4.91,5.64,-0.36,0.477,0,2
4889,2025-12-22,2025-12-23,NORMAL,NORMAL,-3.93,2,-0.78,-7.27,0.67,-8.97,0.239,0,1
4889,2025-12-23,2025-12-24,NORMAL,NORMAL,-8.0,7,0.65,-1.69,1.69,-1.69,0.176,0,2
4889,2025-12-25,2025-12-26,NORMAL,NORMAL,-4.56,7,0.0,-0.62,0.97,-3.11,0.317,0,4
4889,2025-12-30,2026-01-05,WEAK,NORMAL,-3.74,6,-0.07,0.99,2.69,-2.26,0.062,1,1
4889,2026-01-13,2026-01-14,NORMAL,NORMAL,-3.53,3,0.0,0.81,2.1,-0.27,0.197,0,1
4889,2026-03-26,2026-03-27,WEAK,NORMAL,-6.42,4,-0.96,3.98,5.12,0.0,0.17,0,1
4890,2026-01-05,2026-01-06,NORMAL,STRONG,-3.82,6,0.0,2.75,4.59,0.0,0.5,0,1
4890,2026-02-09,2026-02-10,STRONG,STRONG,-10.03,8,-0.35,-1.75,1.4,-3.15,0.765,0,2
4892,2025-12-17,2025-12-18,NORMAL,NORMAL,-6.2,6,-0.92,0.19,1.85,-1.3,0.388,0,2
4892,2025-12-22,2025-12-23,NORMAL,NORMAL,-3.57,3,-0.19,2.04,4.08,0.0,0.25,0,1
4892,2026-02-13,2026-02-16,WEAK,NORMAL,-6.28,2,3.12,2.27,3.02,-2.42,0.029,0,1
4894,2026-01-16,2026-01-19,NORMAL,NORMAL,-6.84,3,0.0,4.6,6.34,-1.24,0.247,0,1
4894,2026-01-21,2026-01-22,WEAK,STRONG,-9.07,2,6.15,-2.57,1.8,-3.73,0.026,0,2
4894,2026-02-20,2026-02-24,WEAK,NORMAL,-24.02,3,-5.41,-8.13,0.38,-9.15,0.03,0,2
4894,2026-02-24,2026-02-25,NORMAL,NORMAL,-13.1,6,2.07,-1.08,4.34,-2.3,0.107,0,3
4896,2025-10-17,2025-10-20,WEAK,STRONG,-5.1,2,0.0,-0.46,0.46,-0.92,0.0,0,1
4896,2026-03-26,2026-03-27,WEAK,NORMAL,-3.3,2,-0.38,4.82,5.08,-0.76,0.184,1,1
4901,2025-11-06,2025-11-07,NORMAL,NORMAL,-3.62,3,-3.2,3.0,3.39,-0.36,0.0,0,3
4901,2026-02-06,2026-02-09,NORMAL,STRONG,-3.08,7,3.14,-2.12,0.29,-2.15,0.782,0,3
4902,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.14,5,-2.65,-3.55,0.67,-3.89,0.342,0,1
4902,2026-02-06,2026-02-09,NORMAL,STRONG,-6.1,7,4.86,-6.75,0.57,-7.14,0.075,0,2
4902,2026-02-13,2026-02-16,WEAK,NORMAL,-3.71,5,-1.07,-0.19,0.6,-0.62,0.169,0,2
4902,2026-03-10,2026-03-11,WEAK,NORMAL,-5.48,6,1.94,-0.19,0.95,-0.74,0.538,0,4
4911,2025-11-20,2025-11-21,STRONG,STRONG,-5.2,8,0.0,0.71,1.17,-1.44,0.069,0,6
4914,2025-10-08,2025-10-09,NORMAL,NORMAL,-3.04,8,0.26,-0.58,0.96,-2.04,0.045,0,1
4914,2025-11-05,2025-11-06,WEAK,NORMAL,-3.21,4,0.35,1.58,2.69,-0.34,0.14,0,3
4914,2026-02-13,2026-02-16,WEAK,NORMAL,-5.5,4,-6.02,-0.28,1.35,-1.71,0.011,0,1
4914,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.29,6,0.29,0.93,2.28,-0.43,0.465,0,2
4914,2026-02-20,2026-02-24,WEAK,NORMAL,-4.09,4,0.22,1.3,2.02,-0.94,0.02,0,1
4922,2025-11-11,2025-11-12,NORMAL,STRONG,-16.46,8,0.02,1.17,3.5,-0.02,0.008,0,1
4931,2025-11-12,2025-11-13,STRONG,NORMAL,-4.72,7,1.05,-0.38,0.85,-0.57,0.069,0,1
4932,2026-02-16,2026-02-17,NORMAL,NORMAL,-21.22,10,-0.86,1.52,1.52,-1.3,0.0,0,2
4933,2025-11-11,2025-11-12,NORMAL,STRONG,-5.34,3,1.9,-0.4,1.53,-1.0,0.018,0,1
4933,2025-12-30,2026-01-05,WEAK,NORMAL,-5.88,3,0.08,-1.43,0.38,-2.26,0.026,0,1
4933,2026-02-13,2026-02-16,WEAK,NORMAL,-10.49,7,-0.89,-2.69,0.08,-6.53,0.414,0,2
4933,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.56,8,-0.34,-3.03,0.5,-3.11,0.58,0,3
4933,2026-02-17,2026-02-18,NORMAL,STRONG,-3.35,6,0.78,-2.41,0.0,-2.93,0.023,1,4
4933,2026-02-20,2026-02-24,WEAK,NORMAL,-3.67,6,0.73,0.99,2.8,-0.99,0.0,0,1
4933,2026-02-25,2026-02-26,NORMAL,NORMAL,-4.38,8,-0.47,4.32,5.44,-0.09,0.0,0,1
4934,2026-03-13,2026-03-16,WEAK,NORMAL,-13.35,7,-0.15,-1.51,0.61,-2.42,0.053,0,1
4935,2025-10-06,2025-10-07,STRONG,NORMAL,-3.6,4,1.32,-0.21,2.03,-1.77,0.072,0,2
4935,2025-11-20,2025-11-21,STRONG,STRONG,-5.04,5,-2.44,9.88,10.69,-0.75,0.102,0,1
4935,2025-12-26,2025-12-29,NORMAL,NORMAL,-3.58,3,-80.35,1.69,3.1,-1.13,0.232,0,1
4935,2025-12-29,2025-12-30,NORMAL,WEAK,-80.02,10,-3.05,-6.57,1.43,-7.43,0.267,0,2
4935,2025-12-30,2026-01-05,WEAK,NORMAL,-9.42,10,-2.14,0.94,3.75,-3.12,0.097,0,3
4935,2026-01-08,2026-01-09,NORMAL,NORMAL,-5.59,9,0.31,-1.55,0.62,-3.73,0.0,0,1
4935,2026-01-19,2026-01-20,NORMAL,WEAK,-3.58,7,0.93,2.15,4.91,-0.61,0.1,0,1
4935,2026-01-21,2026-01-22,WEAK,STRONG,-3.3,7,0.0,-1.55,1.86,-3.73,0.083,0,1
4935,2026-02-03,2026-02-04,STRONG,NORMAL,-3.9,5,0.0,0.74,1.11,-1.85,0.067,0,1
4935,2026-02-13,2026-02-16,WEAK,NORMAL,-5.16,2,27.21,0.0,0.0,-4.28,0.154,1,1
4935,2026-02-18,2026-02-19,STRONG,NORMAL,-6.7,2,-6.38,-3.41,2.56,-4.26,0.158,0,1
4935,2026-03-13,2026-03-16,WEAK,NORMAL,-16.96,7,-0.72,-4.69,1.81,-6.14,0.118,0,3
4935,2026-03-16,2026-03-17,NORMAL,NORMAL,-5.38,5,3.03,0.37,2.21,-2.57,0.182,0,4
4936,2026-01-29,2026-01-30,NORMAL,NORMAL,-3.02,4,0.52,0.26,0.52,-0.52,0.167,0,4
4937,2025-12-12,2025-12-15,STRONG,NORMAL,-9.78,8,1.01,-3.84,0.0,-3.91,0.12,0,3
4957,2025-11-05,2025-11-06,WEAK,NORMAL,-3.33,3,-0.36,-0.36,0.29,-0.65,0.205,0,1
4958,2026-02-09,2026-02-10,STRONG,STRONG,-4.37,6,1.02,3.18,4.81,-0.47,0.299,0,1
4960,2026-01-30,2026-02-02,NORMAL,NORMAL,-25.0,2,1.92,-2.89,13.46,-10.19,0.227,0,2
4960,2026-02-18,2026-02-19,STRONG,NORMAL,-7.39,3,-0.25,-7.11,0.25,-9.77,0.177,0,2
4960,2026-02-19,2026-02-20,NORMAL,WEAK,-7.34,3,2.05,-2.28,3.48,-2.81,0.266,0,3
4960,2026-02-26,2026-02-27,NORMAL,STRONG,-5.45,4,-0.82,3.32,4.99,-3.19,0.241,0,1
4960,2026-03-13,2026-03-16,WEAK,NORMAL,-5.45,3,-2.88,0.57,3.39,-3.25,0.125,0,1
4960,2026-03-17,2026-03-18,NORMAL,STRONG,-3.52,3,2.77,0.57,0.57,-3.55,0.0,1,3
4968,2025-11-05,2025-11-06,WEAK,NORMAL,-3.38,2,0.46,-1.01,0.0,-1.37,0.238,0,1
4968,2026-02-05,2026-02-06,NORMAL,NORMAL,-3.48,2,2.3,9.44,9.44,-0.67,0.189,0,1
4968,2026-03-06,2026-03-10,NORMAL,WEAK,-3.63,2,-4.69,2.39,3.58,-0.52,0.735,0,3
4970,2025-11-05,2025-11-06,WEAK,NORMAL,-4.59,2,-0.99,1.29,4.43,-0.86,0.032,0,1
4970,2025-11-10,2025-11-11,STRONG,NORMAL,-4.62,3,-0.61,-0.3,3.51,-0.91,0.083,0,2
4970,2025-11-21,2025-11-25,STRONG,NORMAL,-7.8,3,3.25,-0.16,3.78,-1.26,0.22,0,1
4970,2026-01-09,2026-01-13,NORMAL,NORMAL,-3.18,2,1.97,-6.06,0.26,-6.06,0.29,0,2
4973,2026-01-16,2026-01-19,NORMAL,NORMAL,-3.06,3,-0.73,-1.59,0.12,-3.18,0.274,0,1
4974,2025-11-12,2025-11-13,STRONG,NORMAL,-9.17,7,0.85,0.48,2.17,-1.09,0.4,0,1
4974,2025-12-02,2025-12-03,WEAK,WEAK,-4.3,3,-0.24,-2.8,0.0,-3.05,0.024,0,2
4974,2025-12-03,2025-12-04,WEAK,NORMAL,-3.04,2,0.25,-0.88,0.5,-1.12,0.08,0,3
4975,2025-11-10,2025-11-11,STRONG,NORMAL,-6.07,5,-1.38,-0.12,0.82,-1.87,0.48,0,1
4975,2026-02-06,2026-02-09,NORMAL,STRONG,-4.72,2,1.77,-0.87,0.0,-3.65,0.45,0,1
4979,2025-12-29,2025-12-30,NORMAL,WEAK,-4.87,4,0.75,0.56,1.44,-0.98,0.017,0,1
4980,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.06,3,1.35,-2.3,0.32,-3.14,0.17,1,4
4980,2025-12-25,2025-12-26,NORMAL,NORMAL,-3.23,4,1.88,-1.59,0.02,-2.01,0.075,0,3
4980,2026-02-10,2026-02-12,STRONG,NORMAL,-19.64,7,0.48,-3.2,0.12,-5.08,0.307,0,1
4980,2026-02-13,2026-02-16,WEAK,NORMAL,-7.54,7,0.78,2.15,3.59,-1.0,0.0,1,3
4996,2025-12-12,2025-12-15,STRONG,NORMAL,-4.96,5,1.49,-0.15,0.29,-1.76,0.111,0,1
4997,2025-10-17,2025-10-20,WEAK,STRONG,-3.21,3,1.92,-1.36,0.0,-1.78,0.138,0,1
4997,2026-02-09,2026-02-10,STRONG,STRONG,-3.12,3,-2.92,4.22,4.52,-0.6,0.42,0,2
5010,2026-03-26,2026-03-27,WEAK,NORMAL,-3.69,3,-1.53,4.28,4.28,0.0,0.316,0,1
5013,2026-01-16,2026-01-19,NORMAL,NORMAL,-5.56,2,-0.32,-2.4,0.96,-2.56,0.0,0,1
5016,2025-10-07,2025-10-08,NORMAL,NORMAL,-5.67,2,-4.17,9.38,9.85,-1.62,0.415,0,1
5016,2025-11-07,2025-11-10,NORMAL,STRONG,-4.82,2,2.65,-0.63,1.67,-0.86,0.248,0,1
5016,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.82,4,0.96,3.83,5.15,-0.17,0.122,0,4
5016,2025-11-21,2025-11-25,STRONG,NORMAL,-6.18,7,3.15,-2.48,2.78,-2.6,0.431,0,1
5016,2025-11-28,2025-12-01,NORMAL,WEAK,-5.36,4,1.71,-2.8,0.53,-3.74,0.082,0,1
5020,2026-02-13,2026-02-16,WEAK,NORMAL,-4.23,2,-0.14,-1.69,0.53,-1.69,0.212,0,1
5021,2026-02-09,2026-02-10,STRONG,STRONG,-3.39,2,2.02,-1.46,0.69,-2.39,0.176,0,2
5021,2026-03-06,2026-03-10,NORMAL,WEAK,-3.14,2,-2.17,1.54,3.27,0.0,0.299,1,2
5026,2025-10-15,2025-10-16,STRONG,NORMAL,-5.07,9,0.59,3.77,6.13,0.0,0.429,0,4
5026,2025-10-17,2025-10-20,WEAK,STRONG,-7.5,6,0.12,-0.86,1.6,-2.94,0.043,1,1
5026,2025-12-05,2025-12-08,WEAK,NORMAL,-7.88,3,0.0,-2.81,0.27,-3.88,0.043,0,1
5026,2025-12-11,2025-12-12,WEAK,STRONG,-8.47,4,1.0,-0.42,0.28,-2.54,0.033,0,1
5026,2026-02-13,2026-02-16,WEAK,NORMAL,-8.65,2,1.66,4.91,5.92,-1.01,0.083,0,1
5027,2025-10-16,2025-10-17,NORMAL,WEAK,-3.46,2,-1.15,-2.03,0.29,-3.92,0.394,0,1
5027,2025-10-17,2025-10-20,WEAK,STRONG,-3.16,2,4.0,0.57,1.71,-0.85,0.448,0,2
5027,2025-11-04,2025-11-05,NORMAL,WEAK,-4.18,2,0.0,-0.15,0.6,-2.56,0.108,0,1
5027,2025-11-20,2025-11-21,STRONG,STRONG,-6.84,7,-0.33,1.01,1.84,-5.19,0.032,0,6
5027,2025-12-01,2025-12-02,WEAK,WEAK,-4.55,4,-0.51,-5.14,0.0,-5.65,0.233,0,2
5027,2025-12-02,2025-12-03,WEAK,WEAK,-5.62,7,-0.36,-0.36,2.36,-0.36,0.091,0,3
5027,2025-12-11,2025-12-12,WEAK,STRONG,-3.15,6,-0.76,0.19,3.08,-0.58,0.136,1,1
5027,2025-12-16,2025-12-17,WEAK,NORMAL,-5.41,5,0.57,-1.33,1.52,-1.52,0.0,0,1
5027,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.56,2,-2.65,2.42,4.39,-2.12,0.266,0,1
5027,2026-02-16,2026-02-17,NORMAL,NORMAL,-15.58,8,-0.37,-8.89,1.85,-9.81,0.0,0,3
5027,2026-02-17,2026-02-18,NORMAL,STRONG,-9.23,8,1.63,-2.2,4.6,-3.0,0.079,0,4
5027,2026-02-20,2026-02-24,WEAK,NORMAL,-6.15,8,0.42,-5.47,1.05,-6.74,0.194,0,1
5027,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.07,6,1.78,3.5,4.16,-1.53,0.162,0,2
5027,2026-03-16,2026-03-17,NORMAL,NORMAL,-3.61,3,1.25,-1.85,0.0,-2.87,0.0,0,3
5028,2025-11-14,2025-11-17,NORMAL,NORMAL,-13.62,6,3.2,-3.1,0.0,-6.21,0.286,0,1
5029,2026-02-16,2026-02-17,NORMAL,NORMAL,-19.82,10,-4.45,-2.07,3.28,-6.9,0.0,0,2
5029,2026-02-17,2026-02-18,NORMAL,STRONG,-6.43,10,3.52,-2.89,0.0,-3.4,0.475,0,3
5031,2026-01-29,2026-01-30,NORMAL,NORMAL,-13.39,9,-0.34,0.0,1.38,-0.34,0.0,0,3
5031,2026-03-13,2026-03-16,WEAK,NORMAL,-5.06,3,4.0,-2.56,0.0,-3.53,0.176,0,1
5032,2025-11-19,2025-11-20,NORMAL,STRONG,-5.07,2,1.0,2.31,3.14,-2.64,0.657,0,4
5032,2025-12-02,2025-12-03,WEAK,WEAK,-3.7,2,-2.67,0.17,2.57,-1.89,0.192,0,2
5032,2025-12-11,2025-12-12,WEAK,STRONG,-17.33,9,-1.15,-0.64,3.92,-1.8,0.0,0,2
5032,2026-01-05,2026-01-06,NORMAL,STRONG,-4.23,3,-0.22,1.94,3.02,-0.11,0.047,0,4
5032,2026-01-13,2026-01-14,NORMAL,NORMAL,-4.97,2,-0.67,-1.79,1.01,-1.79,0.096,0,2
5032,2026-02-02,2026-02-03,NORMAL,STRONG,-5.11,4,0.0,-0.48,1.08,-1.2,0.208,0,3
5032,2026-02-18,2026-02-19,STRONG,NORMAL,-5.5,5,1.77,0.87,1.37,-1.24,0.096,0,2
5032,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.1,4,1.18,-2.59,0.13,-3.76,0.0,0,2
5032,2026-03-16,2026-03-17,NORMAL,NORMAL,-4.03,4,3.77,-4.05,0.42,-4.33,0.088,1,1
5032,2026-03-24,2026-03-25,STRONG,STRONG,-3.86,7,0.14,0.27,2.53,-0.86,0.149,0,6
5034,2025-12-01,2025-12-02,WEAK,WEAK,-8.93,8,0.07,-5.71,1.55,-6.55,0.192,0,3
5034,2025-12-02,2025-12-03,WEAK,WEAK,-5.64,6,3.9,-3.04,0.34,-3.61,0.105,0,4
5034,2025-12-08,2025-12-09,NORMAL,NORMAL,-3.02,8,0.49,-0.45,2.0,-1.55,0.451,0,3
5034,2025-12-11,2025-12-12,WEAK,STRONG,-4.37,8,2.13,2.76,2.84,-1.38,0.282,0,1
5034,2026-02-13,2026-02-16,WEAK,NORMAL,-14.74,9,0.0,-5.75,0.7,-6.07,0.32,0,2
5034,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.75,7,4.96,-2.69,0.09,-6.24,0.048,0,3
5036,2025-11-12,2025-11-13,STRONG,NORMAL,-6.24,3,-1.49,-2.69,0.34,-3.52,0.443,0,1
5036,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.14,3,-0.07,0.78,1.35,-0.07,0.214,0,2
5036,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.61,4,-0.61,-0.37,0.61,-2.93,0.29,0,3
5036,2026-02-06,2026-02-09,NORMAL,STRONG,-3.86,5,1.27,-2.83,0.0,-3.96,0.309,1,5
5036,2026-02-13,2026-02-16,WEAK,NORMAL,-3.02,7,-0.4,2.07,2.2,-1.07,0.191,0,2
5036,2026-02-24,2026-02-25,NORMAL,NORMAL,-3.81,6,2.01,1.78,2.5,-0.26,0.214,0,2
5038,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.15,4,1.24,-0.3,1.53,-1.38,0.439,0,1
5038,2025-12-02,2025-12-03,WEAK,WEAK,-4.36,3,0.27,1.18,1.53,-2.29,0.0,0,3
5038,2026-01-29,2026-01-30,NORMAL,NORMAL,-3.12,4,0.67,-2.34,0.47,-3.32,0.37,0,3
5038,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.92,8,0.0,4.27,4.87,-0.77,0.083,0,1
5038,2026-02-12,2026-02-13,NORMAL,WEAK,-4.02,5,0.42,-5.42,1.0,-5.58,0.08,0,1
5038,2026-02-13,2026-02-16,WEAK,NORMAL,-5.02,8,-4.41,-4.52,1.15,-6.22,0.025,0,2
5038,2026-02-16,2026-02-17,NORMAL,NORMAL,-8.72,9,-0.34,-5.08,0.0,-5.86,0.231,0,3
5038,2026-02-17,2026-02-18,NORMAL,STRONG,-5.41,8,7.14,-4.67,1.67,-4.86,0.132,0,4
5038,2026-03-17,2026-03-18,NORMAL,STRONG,-3.21,2,-0.05,-1.49,0.14,-2.98,0.054,0,4
5038,2026-03-26,2026-03-27,WEAK,NORMAL,-4.28,2,0.19,1.21,1.55,-1.94,0.11,1,1
5074,2025-10-23,2025-10-24,NORMAL,NORMAL,-3.68,3,-0.55,0.82,0.82,-1.1,0.167,0,1
5074,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.17,4,6.82,-3.33,1.39,-5.28,0.189,0,1
5074,2025-12-01,2025-12-02,WEAK,WEAK,-4.57,2,-0.3,-3.3,0.0,-3.6,0.0,0,1
5074,2025-12-02,2025-12-03,WEAK,WEAK,-3.59,3,-0.62,-1.25,0.62,-1.88,0.083,0,2
5074,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.08,6,-0.33,1.97,2.95,-0.33,0.0,0,2
5074,2026-02-02,2026-02-03,NORMAL,STRONG,-3.26,3,6.18,-0.79,1.59,-1.32,0.0,0,1
5074,2026-03-26,2026-03-27,WEAK,NORMAL,-5.52,2,1.77,0.87,1.91,-1.74,0.163,0,1
5079,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.11,8,0.42,0.15,0.91,-0.19,0.579,0,6
5101,2026-03-10,2026-03-11,WEAK,NORMAL,-3.68,2,4.75,0.05,1.32,-1.13,0.243,0,4
5101,2026-03-13,2026-03-16,WEAK,NORMAL,-4.01,3,-1.37,-0.58,0.79,-2.83,0.0,0,2
5105,2025-12-05,2025-12-08,WEAK,NORMAL,-3.14,2,2.79,-0.85,0.14,-1.3,0.313,0,1
5105,2026-02-13,2026-02-16,WEAK,NORMAL,-4.93,4,3.17,-1.95,1.18,-2.87,0.498,0,2
5105,2026-03-06,2026-03-10,NORMAL,WEAK,-4.77,4,-3.42,0.94,1.85,-1.02,0.236,0,3
5108,2025-12-05,2025-12-08,WEAK,NORMAL,-4.68,3,0.46,0.68,0.68,-0.48,0.0,0,1
5108,2025-12-29,2025-12-30,NORMAL,WEAK,-50.64,7,0.06,-1.18,0.08,-1.18,0.453,0,1
5108,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.5,3,-0.31,0.76,2.08,-0.65,0.0,0,1
5110,2026-02-12,2026-02-13,NORMAL,WEAK,-5.32,3,1.45,0.23,1.73,-1.21,0.368,0,1
5110,2026-03-06,2026-03-10,NORMAL,WEAK,-5.28,5,-3.91,-0.09,1.06,-1.75,0.168,1,3
5110,2026-03-10,2026-03-11,WEAK,NORMAL,-4.0,6,1.34,1.0,2.09,-0.16,0.59,1,4
5121,2025-11-11,2025-11-12,NORMAL,STRONG,-7.51,6,-0.5,1.72,2.39,0.0,0.333,0,1
5125,2026-01-06,2026-01-07,STRONG,NORMAL,-4.57,3,-0.4,-2.81,12.22,-4.31,0.115,0,1
5125,2026-01-07,2026-01-08,NORMAL,NORMAL,-3.19,2,-3.09,-6.6,2.13,-7.45,0.091,0,2
5129,2025-10-16,2025-10-17,NORMAL,WEAK,-4.47,5,-0.81,-8.01,0.62,-8.01,0.042,1,4
5129,2025-10-17,2025-10-20,WEAK,STRONG,-8.76,7,0.89,0.22,2.43,-2.21,0.0,0,5
5129,2025-12-08,2025-12-09,NORMAL,NORMAL,-4.1,4,0.23,-0.9,0.67,-2.02,0.321,0,1
5129,2025-12-15,2025-12-16,NORMAL,WEAK,-5.35,5,-0.25,-3.69,0.0,-3.69,0.533,0,3
5129,2026-01-13,2026-01-14,NORMAL,NORMAL,-6.57,4,0.81,0.27,1.88,-0.8,0.121,0,3
5132,2025-11-25,2025-11-26,NORMAL,STRONG,-4.82,3,2.53,1.23,1.51,-1.23,0.0,1,2
5132,2025-12-01,2025-12-02,WEAK,WEAK,-5.73,4,2.76,0.0,1.48,-2.42,0.091,0,1
5132,2025-12-09,2025-12-10,NORMAL,NORMAL,-7.82,4,-1.7,-3.74,0.58,-6.91,0.221,0,1
5132,2025-12-10,2025-12-11,NORMAL,WEAK,-5.37,5,-13.45,-1.21,1.55,-4.84,0.423,0,2
